"replicate","arm_gaussian","family_gaussian","shape_gaussian","sd_gaussian","tail_probability_gaussian","V_gaussian","CL_gaussian","residual_gaussian","log_likelihood_gaussian","likelihood_mcse_gaussian","runtime_seconds_gaussian","selection_seconds_gaussian","selected_families_gaussian","retained_standard_gaussian","arm_flexible","family_flexible","shape_flexible","sd_flexible","tail_probability_flexible","V_flexible","CL_flexible","residual_flexible","log_likelihood_flexible","likelihood_mcse_flexible","runtime_seconds_flexible","selection_seconds_flexible","selected_families_flexible","retained_standard_flexible","likelihood_gain","likelihood_difference_mcse","runtime_ratio"
1,"Lognormal fit","lognormal",NA,3.58322530145674,0.12639,20.3350946532584,3.6748714452279,0.121305826515132,27.3308604099914,0.539231677473055,23.77,0,"lognormal/lognormal",NA,"Free-margin fit","gamma",2.46168615018562,2.86308380251281,0.11494,20.4689739371027,3.61943839365803,0.121451616772549,30.7025237984124,0.553087772329117,49.07,63.33,"lognormal/gamma",NA,3.37166338842096,0.772448629936251,2.06436684896929
2,"Lognormal fit","lognormal",NA,3.31563621500451,0.11648,20.4226271220569,3.66045889580975,0.123496281495238,-47.4829255129988,0.505116922571783,24.04,0,"lognormal/lognormal",NA,"Free-margin fit","gamma",3.00552920578906,2.50586916292964,0.08606,20.4676711623873,3.65080124799381,0.123386380250808,-38.8847124832701,0.541708682199316,48.63,62.92,"lognormal/gamma",NA,8.59821302972868,0.740669563191649,2.02287853577371
3,"Lognormal fit","lognormal",NA,3.45415502815414,0.11052,19.81980500375,3.4521364221723,0.117976900274135,-61.2744824976747,0.504936861986117,24.03,0,"lognormal/lognormal",NA,"Free-margin fit","gamma",2.60956919196264,2.57325446345096,0.08265,20.1058495254263,3.38840170263113,0.11827417368031,-55.814180295122,0.526431137301806,48.47,61.44,"lognormal/gamma",NA,5.46030220255267,0.729445664126712,2.01706200582605
4,"Lognormal fit","lognormal",NA,2.93218525250188,0.08582,20.0279140996401,3.27724414991305,0.117945476657975,-165.3936442512,0.491893653911968,24.09,0,"lognormal/lognormal",NA,"Free-margin fit","gamma",2.6830147342933,2.47886638482777,0.07378,20.1302216571539,3.33884044278284,0.117973735713741,-163.134712160177,0.513849122354276,48.31,59.68,"lognormal/gamma",NA,2.25893209102279,0.711336971697048,2.00539643005396
5,"Lognormal fit","lognormal",NA,3.26582886491545,0.10089,19.9863050913573,3.33664905141651,0.119424634559231,-123.420319032676,0.503856015666866,24.16,0,"lognormal/lognormal",NA,"Free-margin fit","gamma",2.13596477939317,3.0468706517365,0.12055,20.2014619123331,3.44436893006913,0.119286855930651,-121.945994009257,0.513400741467326,51.21,59.41,"lognormal/gamma",NA,1.47432502341819,0.719340813427745,2.11961920529801
6,"Lognormal fit","lognormal",NA,3.62067083628895,0.13022,19.6641237877713,3.70011384658079,0.121154260951684,40.0916801355785,0.508228909198621,22.23,0,"lognormal/lognormal",NA,"Free-margin fit","weibull",1.73674669012551,2.79879290366068,0.1286,19.917474498385,3.78595083553598,0.121236244075311,49.6751609326322,0.54827156182784,39.77,58.8,"lognormal/weibull",NA,9.5834807970537,0.747595030517431,1.78902384165542
7,"Lognormal fit","lognormal",NA,3.54626962232657,0.12655,19.8561446179078,3.65819608427827,0.122697498564802,19.395107491682,0.522253075129558,22.51,0,"lognormal/lognormal",NA,"Free-margin fit","gamma",2.58105174616402,2.84442885563789,0.11784,20.0207703083847,3.7242585783502,0.122721837348492,25.9642090999395,0.553784105534846,51.49,60.28,"lognormal/gamma",NA,6.56910160825745,0.761199783253588,2.28742780986228
8,"Lognormal fit","lognormal",NA,3.58601206303677,0.1316,19.9908131264397,3.77863317744943,0.118307262678084,118.243856236213,0.57640429980408,22.2,0,"lognormal/lognormal",NA,"Free-margin fit","weibull",1.78357626133975,2.80109170564584,0.13685,20.1068026747272,3.93843736390352,0.11806755185794,128.176933999406,0.571653547096867,40.1,58.73,"lognormal/weibull",NA,9.93307776319368,0.811806439208917,1.8063063063063
9,"Lognormal fit","lognormal",NA,3.52306562655833,0.12081,19.6256681415308,3.61008320186,0.118760851665261,58.3246139087128,0.541457357857488,22.18,0,"lognormal/lognormal",NA,"Free-margin fit","weibull",1.74057869330507,2.6658835334638,0.10664,19.7328153129614,3.61470335548257,0.118692153021321,68.9261965998711,0.558816841409868,39.77,58.58,"lognormal/weibull",NA,10.6015826911583,0.77810817539807,1.79305680793508
10,"Lognormal fit","lognormal",NA,3.15346680978068,0.09658,20.1162056205479,3.35213060516149,0.123786696000078,-176.339286569833,0.471805370680717,22.25,0,"lognormal/lognormal",NA,"Free-margin fit","gamma",2.69978374644992,2.4468024457361,0.07135,20.3032671161576,3.30025881886058,0.123546109257619,-168.587126155995,0.523615304940289,51.42,57.25,"lognormal/gamma",NA,7.75216041383777,0.704821463472049,2.31101123595506
11,"Lognormal fit","lognormal",NA,2.92276038065821,0.08786,19.7737434845222,3.39652607010236,0.121490781682936,-129.560644082713,0.491470428870766,31.72,0,"lognormal/lognormal",FALSE,"Free-margin fit","lognormal",NA,2.98471818701371,0.09266,19.8863492203619,3.43027598173099,0.121398918488297,-128.529298546501,0.519884320937891,53.78,81.02,"lognormal/lognormal",FALSE,1.03134553621246,0.715417982449048,1.69546027742749
12,"Lognormal fit","lognormal",NA,3.42698816232343,0.1305,20.0122251870423,3.88495055622132,0.121595267864619,115.415760223596,0.521638199791505,34.58,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.57992622140466,3.13440978969689,0.15689,20.0707543648598,4.09312458873373,0.121554041730878,116.336836350668,0.654588823869409,75.34,87.39,"lognormal/gamma",FALSE,0.921076127072567,0.837014300843455,2.17871602082128
13,"Lognormal fit","lognormal",NA,3.57929127563762,0.12601,20.7445381206644,3.66723588679771,0.134240315000892,-87.6266648435613,0.512893825096117,36.86,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.31072095159985,3.05868166551342,0.13084,20.7899574763135,3.66945990182059,0.134439578918294,-79.7761537190934,0.611265675520202,91.12,97.44,"lognormal/gamma",FALSE,7.85051112446789,0.797938469990572,2.47205642973413
14,"Lognormal fit","lognormal",NA,3.04337265517525,0.09649,19.8401105656548,3.46842987468623,0.122069199171743,-115.731369290929,0.482211694862376,36.48,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.57990109891589,2.7376177971676,0.10289,19.5636233840249,3.58018325124415,0.121840399819281,-116.566974818442,0.510620032952131,79.39,78.13,"lognormal/gamma",FALSE,-0.835605527513025,0.702325378093431,2.17626096491228
15,"Lognormal fit","lognormal",NA,3.06602469138592,0.10894,19.7577098899693,3.68578357786572,0.116671215810531,44.6630743090635,0.539912547668637,39.7,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",3.00587445385974,2.56354509634442,0.09412,20.0713388197222,3.73414340223884,0.116621696149456,45.1919192975973,0.555306395623908,81.71,97.73,"lognormal/gamma",FALSE,0.528844988533834,0.774513235620189,2.05818639798489
16,"Lognormal fit","lognormal",NA,3.28803394709014,0.10294,19.7130088859939,3.33729097975116,0.119826998597844,-142.897252911575,0.490274917002599,34.5899999999999,0,"lognormal/lognormal",FALSE,"Free-margin fit","lognormal",NA,3.28618956575302,0.10238,19.7130088859939,3.33729097975116,0.119826998597844,-142.897252911575,0.490274917002599,0,384.45,"lognormal/lognormal",TRUE,0,0.693353436916419,0
17,"Lognormal fit","lognormal",NA,3.49988967054157,0.12454,19.9058252184525,3.64300872216338,0.117766284115618,31.4969336018391,0.523276942018002,33.76,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.61169425680081,2.83990462250415,0.11752,20.1710163754304,3.74766057414277,0.117745179576782,41.2657799449219,0.6016263845034,94.25,80.9200000000001,"lognormal/gamma",FALSE,9.76884634308281,0.797353788840527,2.7917654028436
18,"Lognormal fit","lognormal",NA,3.40832045147156,0.10832,20.003986255879,3.38341936440226,0.122211752913871,-114.311390714967,0.513785315150739,44,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.29102189781416,2.85230452199159,0.105,20.0469486783495,3.42485091344715,0.122333440205998,-108.525107022003,0.516960169907449,89.75,110.23,"lognormal/gamma",FALSE,5.78628369296447,0.72885057956709,2.03977272727273
19,"Lognormal fit","lognormal",NA,3.4043989531521,0.11341,19.6583028953671,3.51849823698808,0.121439193441737,-56.0026006303531,0.513771892557469,35.47,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.49887323094964,2.78335581512681,0.10404,19.602059838535,3.53442537295483,0.121365918126063,-50.1644808505217,0.550938070643185,91.3000000000002,82.1399999999999,"lognormal/gamma",FALSE,5.83811977983139,0.753322185566123,2.57400620242459
20,"Lognormal fit","lognormal",NA,3.12164222083013,0.09539,20.0744009234832,3.34829314332036,0.122858567144285,-166.124135542462,0.483149646056809,40.3400000000001,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.59643925805931,2.55214804022733,0.07994,20.156395113159,3.34474296344906,0.12309367298034,-163.850372689525,0.503420432163618,89.4000000000001,101.12,"lognormal/gamma",FALSE,2.27376285293656,0.697757631276523,2.21616261774913
21,"Lognormal fit","lognormal",NA,3.09844941033403,0.10794,20.2480758597497,3.66129532767876,0.12070612062296,-46.2510990465227,0.501718929976254,32.72,0,"lognormal/lognormal",FALSE,"Free-margin fit","lognormal",NA,3.12780935679035,0.10748,20.2480758597497,3.66129532767876,0.12070612062296,-46.2510990465227,0.501718929976254,0,300.09,"lognormal/lognormal",TRUE,0,0.709537715271736,0
22,"Lognormal fit","lognormal",NA,2.95755422035239,0.09179,19.9374047878874,3.42973037686848,0.121349101130268,-172.456029532936,0.461226582031245,35.82,0,"lognormal/lognormal",FALSE,"Free-margin fit","weibull",1.88429815950662,2.25697045246033,0.05937,19.9122547306695,3.39761498388124,0.121442260080086,-162.551139045172,0.483072376775282,60.66,331.59,"lognormal/weibull",FALSE,9.90489048776365,0.667898855498005,1.69346733668342
23,"Lognormal fit","lognormal",NA,3.49752971289664,0.1206,19.4253357489378,3.58028268116465,0.117114953088716,52.6964048331662,0.519308879288994,38.3499999999999,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.49721993780572,2.78249723185369,0.10599,19.6246145990101,3.55382109018223,0.116908108022771,58.8322856937443,0.545607691300313,91.1400000000001,96.09,"lognormal/gamma",FALSE,6.13588086057818,0.753239314503995,2.37653194263365
24,"Lognormal fit","lognormal",NA,3.13809587849216,0.09741,19.5206265165007,3.42685031860312,0.122894179473248,-104.236698937727,0.505319555976956,35.1399999999999,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.49085710213983,2.70922394540255,0.09503,19.7648127527994,3.4470999380213,0.122904232873663,-102.888998898272,0.665630370145789,84.53,77.71,"lognormal/gamma",FALSE,1.34770003945526,0.835710262778415,2.40552077404668
25,"Lognormal fit","lognormal",NA,3.38800915876954,0.12986,20.4164426969663,3.90272884703942,0.122032745345483,92.4453004135741,0.534902361707012,38.9400000000001,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.69514542540125,3.00549291151003,0.14399,20.6292932124749,4.04937483451725,0.122205009748111,94.5214722151088,0.56914520690186,88.5599999999999,107.09,"lognormal/gamma",FALSE,2.07617180153471,0.781054929629856,2.27426810477657
26,"Lognormal fit","lognormal",NA,3.27812400537297,0.11698,19.9596245800949,3.71186400014723,0.119150060847748,44.7369370526989,0.53912167917242,37.5,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.58208939958562,2.95258212324383,0.13183,20.1592658325653,3.85564138979585,0.119352911125877,46.0444729267815,0.550982856270985,94.6199999999999,84.25,"lognormal/gamma",FALSE,1.30753587408265,0.770865937020324,2.5232
27,"Lognormal fit","lognormal",NA,3.39836763448202,0.11972,19.9738356062142,3.68701597610416,0.11856227024687,44.0293509759942,0.525253386999624,43.9299999999998,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.63612991008628,2.81176274655525,0.11533,20.0541126080765,3.73077453113354,0.118477604366132,46.4985322115498,0.551122489511401,87.6699999999998,106.5,"lognormal/gamma",FALSE,2.46918123555563,0.761332462856945,1.99567493740041
28,"Lognormal fit","lognormal",NA,2.99789536537757,0.0862,20.0231655334183,3.17824146330219,0.122581415514935,-287.966828241228,0.456444933153517,34.4199999999998,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.48880121905672,2.47868325482307,0.06981,20.2820019254902,3.16113558075743,0.12265379370999,-282.077787511239,0.499452094710503,89.1400000000003,82.1399999999999,"lognormal/gamma",FALSE,5.88904072998912,0.676605033909907,2.58977338756539
29,"Lognormal fit","lognormal",NA,3.4766738185873,0.11276,20.2191231473912,3.44381479771205,0.124415403278978,-66.6664866216681,0.541502083237777,40.2399999999998,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.09269311748225,3.19926455149715,0.13617,20.4562524330445,3.55862751773306,0.124232223969324,-66.6763523067523,0.564730956629283,91.6100000000001,103.41,"lognormal/gamma",FALSE,-0.00986568508415075,0.782397315643578,2.27659045725648
30,"Lognormal fit","lognormal",NA,3.37947948247614,0.10862,20.0740552073715,3.3738185952575,0.121252062415267,-142.215876340764,0.496503119785141,44.5699999999997,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.35912390544541,2.8575523752548,0.10941,20.2271375807706,3.49280203301391,0.121144916161971,-135.401477906536,0.57101718126852,80.4200000000001,95.6900000000001,"lognormal/gamma",FALSE,6.81439843422731,0.756687497755992,1.80435270361231
31,"Lognormal fit","lognormal",NA,3.46093689423255,0.11937,20.4554193126043,3.56651111507489,0.116582161893322,6.86223818020576,0.531113315993111,32.61,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.42416192533913,2.83518374485461,0.10843,20.4786037165147,3.54129931220181,0.116805243041115,10.3291778419822,0.520838711632621,70.56,83.41,"lognormal/gamma",FALSE,3.4669396617764,0.743877891834626,2.16375344986201
32,"Lognormal fit","lognormal",NA,3.27476791575666,0.09996,19.684510420702,3.31277152980442,0.121085278436985,-124.845445138782,0.521196710627188,34.27,0,"lognormal/lognormal",FALSE,"Free-margin fit","lognormal",NA,3.25162048448022,0.09768,19.684510420702,3.31277152980442,0.121085278436985,-124.845445138782,0.521196710627188,0,362.85,"lognormal/lognormal",TRUE,0,0.737083456833215,0
33,"Lognormal fit","lognormal",NA,2.73382390609811,0.07542,19.8873727032268,3.25198228722279,0.118388127280012,-230.64916726908,0.452775777616599,41.0600000000001,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.91766084234194,2.25120447961956,0.05418,19.8918047920562,3.20923894171964,0.11839114023443,-228.967989121843,0.47984120418892,79.37,85.9399999999999,"lognormal/gamma",FALSE,1.68117814723752,0.659737437192849,1.93302484169508
34,"Lognormal fit","lognormal",NA,3.72136378241439,0.13825,20.0425772714606,3.77159077429728,0.129283731569765,7.8535665674923,0.537710507033153,41.33,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.51117873891461,2.92806156143693,0.12552,20.4486435595926,3.77949545871874,0.129310525175992,13.6913738335495,0.569235954571156,87.09,108.57,"lognormal/gamma",FALSE,5.83780726605724,0.783046717220873,2.10718606339221
35,"Lognormal fit","lognormal",NA,3.63591441171435,0.13854,20.3177364583535,3.85655298058617,0.118110990535191,127.29176700271,0.52364280810228,35.9199999999998,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.76654553599256,2.78645240894509,0.11716,20.4582989902516,3.82156172402025,0.118216843195311,132.642607773344,0.545512375580452,102.58,104.78,"lognormal/gamma",FALSE,5.35084077063442,0.75616502325132,2.85579064587975
36,"Lognormal fit","lognormal",NA,2.79477388261044,0.07603,19.5375217330362,3.15745291434512,0.120213311943598,-172.121112082475,0.509320472931176,45.4300000000001,0,"lognormal/lognormal",FALSE,"Free-margin fit","lognormal",NA,2.80289145388888,0.07524,19.5375217330362,3.15745291434512,0.120213311943598,-172.121112082475,0.509320472931176,0,436.92,"lognormal/lognormal",TRUE,0,0.720287920413548,0
37,"Lognormal fit","lognormal",NA,3.31480696276625,0.11399,19.86821649537,3.63306461599798,0.123075729217538,-51.4380929933929,0.521059105917058,43.6600000000001,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.78815654740335,2.5702786283804,0.08993,19.9099092766898,3.5584085070703,0.122840960959264,-43.6487926937937,0.524808496198914,88.6199999999999,115.28,"lognormal/gamma",FALSE,7.7893002995992,0.739544825917705,2.02977553825011
38,"Lognormal fit","lognormal",NA,3.30843361037615,0.10443,19.5066487315608,3.3555305326248,0.119692186648466,-97.3188025481295,0.519724363629825,48.3700000000003,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.19017487061514,3.00488695030375,0.11933,19.5578904561353,3.47867450816833,0.119789811093565,-96.4506666692302,0.534271267866093,101.74,123.54,"lognormal/gamma",FALSE,0.86813587889938,0.745358438482901,2.10336985734958
39,"Lognormal fit","lognormal",NA,3.57497112654427,0.13247,20.1557401693832,3.75679172032333,0.121075633529126,93.2475421580324,0.556003329732894,41.7999999999997,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.51915274430227,3.05476357213575,0.14012,20.1148130086708,3.88393942362361,0.120800582191782,97.0016184533513,0.567062427292172,96.6799999999998,112.33,"lognormal/gamma",FALSE,3.75407629531887,0.794165914101427,2.31291866028709
40,"Lognormal fit","lognormal",NA,3.15045120288537,0.11022,20.0341926621071,3.72855390871708,0.119715801046748,23.6240388905341,0.506838320457993,38.7800000000002,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.86600310643112,2.68834628718219,0.10642,20.0922390658705,3.76257674084138,0.11943494117498,26.4900051747049,0.541801177657595,97.1900000000001,103.17,"lognormal/gamma",FALSE,2.86596628417079,0.741912123634488,2.50618875709127
41,"Lognormal fit","lognormal",NA,3.18439025110099,0.10356,20.1462658423697,3.49199274669961,0.123287601872008,-124.136470117267,0.470196011710357,32.98,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.40821836365097,2.87345221215987,0.11383,20.3151512193747,3.59091732805071,0.123359573296681,-117.942172326672,0.496338390274267,68.67,79.64,"lognormal/gamma",FALSE,6.19429779059496,0.683692977211538,2.08217101273499
42,"Lognormal fit","lognormal",NA,3.1511169511377,0.08848,19.8126132044812,3.19046896018299,0.125607391755011,-222.359201047358,0.493387903564931,33.81,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.4534814116471,2.56842243411421,0.07856,19.8815615376233,3.22305162015395,0.125708262250768,-216.067936061499,0.534309285934731,77.42,85.2,"lognormal/gamma",FALSE,6.29126498585958,0.727267513656619,2.28985507246377
43,"Lognormal fit","lognormal",NA,3.15721843450755,0.09694,19.5234462765967,3.36902259915015,0.118898454304639,-109.833690843439,0.547345822646102,35.08,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.55996524083911,2.61649777763389,0.08707,19.4666692979543,3.40588669282608,0.119008717268605,-107.630005916267,0.546725625135781,93.83,111.66,"lognormal/gamma",FALSE,2.20368492717164,0.773625464128637,2.67474344355758
44,"Lognormal fit","lognormal",NA,3.1814428591295,0.09548,19.6437156742841,3.34714235464719,0.116236779186543,-85.4921751169344,0.495616197984791,34.24,0,"lognormal/lognormal",FALSE,"Free-margin fit","weibull",1.71563475896467,2.55990164003561,0.08901,19.8528567581409,3.42163987620191,0.116420869291546,-75.6078556639575,0.513207774069621,70.5599999999999,85.9699999999999,"lognormal/weibull",FALSE,9.88431945297683,0.713454718304109,2.0607476635514
45,"Lognormal fit","lognormal",NA,3.07105062897178,0.0879,19.6573924286898,3.18254004004222,0.11984014292219,-163.316984852271,0.51755112012375,41.7299999999999,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.1959982440785,2.69035121472212,0.08388,19.6954951380514,3.13970629574531,0.120030973212532,-156.321219715328,0.51372863417272,84.5599999999999,102.9,"lognormal/gamma",FALSE,6.99576513694285,0.729229916768585,2.02635993290199
46,"Lognormal fit","lognormal",NA,3.47721158614736,0.11389,20.2625946607962,3.44924566653193,0.119516939270593,-56.319119388498,0.509157046543583,37.8600000000001,0,"lognormal/lognormal",FALSE,"Free-margin fit","lognormal",NA,3.46608408296256,0.11594,20.2625946607962,3.44924566653193,0.119516939270593,-56.319119388498,0.509157046543583,0,390.2,"lognormal/lognormal",TRUE,0,0.720056800599764,0
47,"Lognormal fit","lognormal",NA,3.15196293021807,0.09758,20.2875156847036,3.36217833952664,0.117666528313507,-107.676016601554,0.482168093149248,36.3099999999999,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.76530971886483,2.49607277214544,0.07841,20.6063876572996,3.42475177614791,0.117898139103194,-101.925899774962,0.507763170324715,101.06,112.83,"lognormal/gamma",FALSE,5.75011682659235,0.700221041664265,2.78325530156982
48,"Lognormal fit","lognormal",NA,3.54721803149614,0.12288,19.8126545876235,3.61521963740861,0.117157565217562,84.5951180292784,0.537660840454416,41.8299999999999,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.14421252949429,3.27669549633053,0.14997,20.4017551527399,3.73104651198583,0.117213413213252,93.355920527493,0.621294271795771,90.8599999999999,108.95,"lognormal/gamma",FALSE,8.76080249821469,0.821636021316244,2.17212526894573
49,"Lognormal fit","lognormal",NA,3.23658643453383,0.10389,19.6787650154157,3.44076198215931,0.119825033156998,-87.5249937680457,0.507930209305553,48.77,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.55613185605668,2.79704293833016,0.1098,19.9813358411615,3.63577011530277,0.119797109788202,-86.5960710735596,0.548265246501769,99.6900000000001,118.17,"lognormal/gamma",FALSE,0.92892269448609,0.747387368134375,2.04408447816281
50,"Lognormal fit","lognormal",NA,3.35897012129547,0.12351,19.7193527406491,3.81254291582333,0.119023907114572,95.2662422790591,0.536760541448215,41.0799999999999,0,"lognormal/lognormal",FALSE,"Free-margin fit","lognormal",NA,3.36420635207988,0.12341,19.7193527406491,3.81254291582333,0.119023907114572,95.2662422790591,0.536760541448215,0,430.07,"lognormal/lognormal",TRUE,0,0.759094037462791,0
51,"Lognormal fit","lognormal",NA,3.17211346943352,0.10565,19.8589191603483,3.56029138016402,0.1188413511991,-49.6279309358378,0.533539320862876,32.57,0,"lognormal/lognormal",FALSE,"Free-margin fit","lognormal",NA,3.49330289120669,0.1252,19.8566982427924,3.7120173630936,0.118726633403063,-50.9581382284905,0.581252711081626,54.51,81.97,"lognormal/lognormal",FALSE,-1.33020729265274,0.788998682537911,1.67362603622966
52,"Lognormal fit","lognormal",NA,2.93566370164652,0.0872,19.8597176247468,3.33321301554972,0.117048763654226,-126.201536398839,0.494376358775334,34.69,0,"lognormal/lognormal",FALSE,"Free-margin fit","lognormal",NA,2.78565298418236,0.07721,19.8851292781115,3.29111748139817,0.117120490435232,-126.395778331603,0.540451583235584,68.86,304.83,"lognormal/lognormal",FALSE,-0.194241932764783,0.732458802894612,1.98501008936293
53,"Lognormal fit","lognormal",NA,2.88621769742003,0.10073,19.2864319465603,3.76230977462454,0.117243966870552,40.3790047849969,0.526558557704981,38.64,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",3.24291587702529,2.45638674242587,0.08821,19.4253233423367,3.76961215538395,0.117130846048198,41.5225534708616,0.547552515864735,75.74,79.87,"lognormal/gamma",FALSE,1.14354868586464,0.759656285646443,1.96014492753623
54,"Lognormal fit","lognormal",NA,3.03806158001495,0.10431,20.0161194933284,3.67440675918586,0.115897472324882,47.9682112298293,0.504967930295062,41.3399999999999,0,"lognormal/lognormal",FALSE,"Free-margin fit","weibull",1.99650116719956,2.32954002571635,0.07898,20.066576887853,3.75758863683305,0.115944689782953,56.9945912659307,0.703220553033841,69.9,97.53,"lognormal/weibull",FALSE,9.0263800361014,0.865743470570642,1.69085631349783
55,"Lognormal fit","lognormal",NA,3.48154866210223,0.12409,19.5448958307903,3.66909579097858,0.118632564513581,13.831639004394,0.539924026674509,34.97,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.40844434458487,3.05465067764169,0.13538,19.8275520873552,3.80072521638366,0.118725467409988,21.5919406323442,0.57941128983732,87.6400000000001,79.5,"lognormal/gamma",FALSE,7.76030162795019,0.791981942579099,2.50614812696597
56,"Lognormal fit","lognormal",NA,3.37958170504771,0.10975,19.6920180998145,3.47709897322335,0.120176011597432,-57.6178198480822,0.522062103944058,42.1699999999998,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.53075915142632,2.75264594011456,0.10407,19.6666289825327,3.53408864410149,0.119952150969442,-49.5631172687409,0.57484930980221,89.24,107.59,"lognormal/gamma",FALSE,8.05470257934132,0.776531112934037,2.11619634811478
57,"Lognormal fit","lognormal",NA,3.48479172691341,0.11925,20.4010344869827,3.5987453948984,0.123262709225797,-28.3925180829017,0.511625830179791,35.98,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.21613132836813,3.261611575262,0.15383,20.5679031525888,3.80387263105412,0.123379461060787,-17.7827768867018,0.543621909944387,91.28,86.75,"lognormal/gamma",FALSE,10.6097411961999,0.746515754072708,2.53696498054475
58,"Lognormal fit","lognormal",NA,3.21454595584626,0.10015,19.6114603936117,3.34319168190839,0.114630459450569,-59.6853708865182,0.515464991380906,41.3,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.17540172559014,3.00024805297594,0.11876,19.8606329483387,3.45333762277701,0.114808634687785,-51.2301131591363,0.549909451778858,87.8099999999999,100.18,"lognormal/gamma",FALSE,8.45525772738188,0.753727114077132,2.12615012106538
59,"Lognormal fit","lognormal",NA,3.34217057659824,0.10763,19.0812893177566,3.45311475806877,0.117130644984258,-12.7116691326655,0.513167586671472,35.2400000000002,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.48049728453973,2.7305272653253,0.09734,19.2594520029317,3.45853637297002,0.117186138892625,-6.09028338556704,0.651497267815839,90.9400000000001,88.4400000000001,"lognormal/gamma",FALSE,6.62138574709847,0.829330851941326,2.58059023836548
60,"Lognormal fit","lognormal",NA,3.04600952746025,0.10176,20.1406820233055,3.6149157880886,0.125423869518244,-91.3922802224766,0.500189605055326,39.6999999999998,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.98709962935214,2.49705385702985,0.08534,20.2095597160493,3.62732920805058,0.125467211422492,-83.5215207897141,0.497078068394057,88.0300000000002,105.68,"lognormal/gamma",FALSE,7.8707594327625,0.70517816690803,2.21738035264485
61,"Lognormal fit","lognormal",NA,3.03360043929744,0.08769,19.7675981624223,3.23475682641686,0.11776045013467,-194.327215909977,0.476160636106575,32.36,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.50503465548281,2.58145027859792,0.08085,19.980722057127,3.30048721076818,0.117819632638081,-193.41124896274,0.48427465744456,68.89,81.32,"lognormal/gamma",FALSE,0.915966947237536,0.6791545444304,2.12886279357231
62,"Lognormal fit","lognormal",NA,3.22474827918669,0.1003,19.4649421853844,3.35430560049091,0.121401468909321,-129.968165911445,0.51437242119195,34.12,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.22272745814564,2.83247850481961,0.10071,19.6017730805667,3.32138376142606,0.121406401166087,-119.683215080869,0.521268011405784,75.84,78.59,"lognormal/gamma",FALSE,10.2849508305762,0.732324605211248,2.22274325908558
63,"Lognormal fit","lognormal",NA,3.08782119888408,0.10434,20.0981549129764,3.66322861707365,0.120129356615973,-30.0881139703557,0.510663512817074,32.56,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.6765859325156,2.77503939487188,0.11,20.1997716322717,3.70710387350717,0.120103952113468,-26.2873158818216,0.59184987140106,86.1099999999999,99.78,"lognormal/gamma",FALSE,3.80079808853409,0.781705503114904,2.64465601965602
