"arm","probability","CRP","lower_100","median_100","upper_100","lower_all","median_all","upper_all","change_lower","change_median","change_upper"
"flexible",0.87459748427673,72.0583354608432,3.54111976116224,3.70265009847457,3.8821436228193,3.5076040158734,3.70549962272645,3.8962075424751,-0.033515745288839,0.00284952425188667,0.0140639196558041
"flexible",0.880817610062893,73.3556981110481,3.55989363376881,3.72329697747041,3.90639976229493,3.52441604252977,3.7263103010846,3.92121159509961,-0.0354775912390419,0.0030133236141916,0.0148118328046718
"flexible",0.887037735849057,74.7173216447181,3.57835153393924,3.74471769168872,3.93172591024556,3.54194508599874,3.74856662514795,3.94810841264379,-0.0364064479405029,0.00384893345922466,0.0163825023982347
"flexible",0.89325786163522,76.1504159980973,3.59735190900602,3.76663169983837,3.95873210342842,3.56027035841303,3.77185726479952,3.97449119914192,-0.0370815505929873,0.00522556496115278,0.0157590957134972
"flexible",0.899477987421384,77.6634790722015,3.61727693829681,3.78961312554044,3.98766013740654,3.57948496676906,3.79630374654645,4.00164150650131,-0.0377919715277484,0.00669062100601181,0.0139813690947781
"flexible",0.905698113207547,79.2666242341426,3.63824157488512,3.81516478468749,4.01815140038014,3.5996994047708,3.82205038809696,4.03125839549925,-0.0385421701143196,0.00688560340947486,0.0131069951191023
"flexible",0.911918238993711,80.972019219694,3.66073438546333,3.84225531724068,4.05041502127818,3.62168074157772,3.8492704371079,4.06258829315135,-0.0390536438856071,0.0070151198672157,0.0121732718731682
"flexible",0.918138364779874,82.794485309684,3.68471177317257,3.86930235927509,4.08470529290582,3.64520797417296,3.87817443666365,4.09587665772866,-0.0395037989996077,0.00887207738855267,0.0111713648228422
"flexible",0.924358490566038,84.7523326778627,3.71027670375934,3.8994008043662,4.12133580210365,3.66984134481617,3.90738454547857,4.13142612337774,-0.0404353589431636,0.00798374111236599,0.0100903212740917
"flexible",0.930578616352201,86.8685534005477,3.73769355642996,3.93170533842497,4.1606995817115,3.69529257731029,3.93862923584264,4.16961591754459,-0.0424009791196651,0.00692389741767174,0.00891633583308682
"flexible",0.936798742138365,89.1725734985249,3.76729956213993,3.96712127050322,4.20329866221517,3.72276068810142,3.97245371352147,4.21093032986406,-0.0445388740385155,0.00533244301824531,0.00763166764888723
"flexible",0.943018867924528,91.7029116145117,3.79953458643299,4.00552720810027,4.24978884642253,3.75265004221587,4.00978427431135,4.25600183714899,-0.0468845442171215,0.00425706621108279,0.00621299072646053
"flexible",0.949238993710692,94.5113738213916,3.83498797542126,4.04689408910601,4.30105023867598,3.78550219844094,4.05216107420711,4.30567901829096,-0.0494857769803128,0.0052669851011018,0.00462877961498087
"flexible",0.955459119496855,97.6699920835056,3.87447578367977,4.09226344514413,4.35830370139564,3.82239322970307,4.09801899942749,4.36113866557324,-0.0520825539766956,0.00575555428335672,0.00283496417760087
"flexible",0.961679245283019,101.283191957102,3.91917571304886,4.14459008175465,4.42331469890736,3.86442171745295,4.15033621979588,4.42408196713554,-0.0547539955959069,0.00574613804123292,0.000767268228174522
"flexible",0.967899371069182,105.510780807018,3.9708810240946,4.2061904270157,4.5006736335915,3.91300842634411,4.21283655822832,4.50177220057065,-0.0578725977504888,0.00664613121261848,0.00109856697915056
"flexible",0.974119496855346,110.615877558969,4.03252753351915,4.27722137802647,4.59428968313774,3.97089735029847,4.28757427895986,4.5954431354845,-0.0616301832206814,0.0103529009333858,0.00115345234675424
"flexible",0.98033962264151,117.079587721921,4.10944786838181,4.36501838466748,4.71176165240881,4.0430700325004,4.38042606754285,4.71298885872811,-0.0663778358814122,0.0154076828753773,0.00122720631930662
"flexible",0.986559748427673,125.939177958263,4.2130466664449,4.48429278518101,4.87112172830647,4.1401730401679,4.50480564816392,4.87235268140232,-0.0728736262770076,0.0205128629829119,0.0012309530958472
"flexible",0.992779874213837,140.23596250523,4.37640116510926,4.67848626676108,5.12502257054958,4.2930550675047,4.69756936625769,5.12655025836465,-0.083346097604565,0.0190830994966102,0.00152768781507095
"flexible",0.999,184.668269529032,4.85279131988103,5.26826012580432,5.89823164028265,4.7464813389026,5.27956862260995,5.89519615335365,-0.106309980978431,0.0113084968056265,-0.00303548692899813
"gaussian",0.01,2.97109480506532,2.24668689674002,2.36896179733,2.48214081116838,2.24336395884391,2.36091929978168,2.4835780234679,-0.00332293789610993,-0.00804249754832842,0.00143721229951543
"gaussian",0.0162201257861635,3.83822167055874,2.26181458087942,2.38195748541385,2.49438328227095,2.25945387516574,2.37400407372014,2.49680547102242,-0.0023607057136763,-0.00795341169370589,0.00242218875147238
"gaussian",0.022440251572327,4.56890077558951,2.27464088412297,2.39307638002317,2.50469496533574,2.27310151377516,2.38554259630434,2.50810148284942,-0.00153937034780727,-0.00753378371882762,0.00340651751368393
"gaussian",0.0286603773584906,5.21846951654933,2.28610444212326,2.4031464697539,2.51389780928159,2.2848250761492,2.39584736259394,2.51818646470355,-0.00127936597406153,-0.00729910715996107,0.00428865542195922
"gaussian",0.0348805031446541,5.81293976892968,2.29664624958145,2.41239954372063,2.52234970220861,2.29541737392067,2.40551175984557,2.5272024840105,-0.00122887566077967,-0.00688778387506561,0.00485278180188642
"gaussian",0.0411006289308176,6.36700790199195,2.30651536640874,2.42105585005231,2.53025278897208,2.30533399328064,2.41405112625913,2.53561646137566,-0.00118137312809807,-0.00700472379317718,0.00536367240358793
"gaussian",0.0473207547169811,6.88993774208713,2.31586874452995,2.42925418984362,2.53773446539634,2.31473259959708,2.42210489724228,2.54358327328045,-0.00113614493286907,-0.00714929260133923,0.00584880788410347
"gaussian",0.0535408805031447,7.38801395382243,2.32481284617909,2.43708871504786,2.54488114807028,2.32372013898572,2.43013155730388,2.55119471587923,-0.00109270719336285,-0.00695715774397554,0.00631356780894432
"gaussian",0.0597610062893082,7.86573228636115,2.33342382889778,2.44462677647278,2.55175465415883,2.3323731151597,2.43739447590679,2.55851645463062,-0.00105071373807952,-0.00723230056599222,0.00676180047178709
"gaussian",0.0659811320754717,8.32644070102006,2.34175841510441,2.45191853535492,2.5584010226008,2.3406177073033,2.44433264422967,2.56559739495037,-0.00114070780111275,-0.00758589112524888,0.00719637234957293
"gaussian",0.0722012578616352,8.77271244854428,2.34986021542212,2.45900255512319,2.56485564620844,2.34824620043984,2.45107228623064,2.57247513390918,-0.00161401498228297,-0.00793026889255843,0.00761948770073495
"gaussian",0.0784213836477987,9.20657650106066,2.35776363323654,2.4656656616336,2.57114644090195,2.35568643448869,2.45772461239884,2.57917932678706,-0.00207719874785806,-0.00794104923476313,0.00803288588510931
"gaussian",0.0846415094339623,9.62966680479462,2.36549639304573,2.47195064995906,2.5772958980611,2.3629646156476,2.46458992069394,2.58573386718021,-0.00253177739813149,-0.00736072926511788,0.00843796911911143
"gaussian",0.0908616352201258,10.0433227790829,2.373081242488,2.47811101004492,2.58332246621976,2.37010224438837,2.47132068555016,2.59214431194457,-0.00297899809963553,-0.00679032449476002,0.00882184572481171
"gaussian",0.0970817610062893,10.4486592120205,2.38053713579196,2.4841623924311,2.58924151184709,2.37711723428763,2.47793391335807,2.59842390191059,-0.00341990150433347,-0.00622847907302848,0.00918239006350108
"gaussian",0.103301886792453,10.8466162218279,2.38788007951285,2.4901180089584,2.59506600599989,2.38402471159485,2.48444396220346,2.60432034001613,-0.00385536791800067,-0.00567404675493854,0.00925433401624298
"gaussian",0.109522012578616,11.2379958186225,2.39512375131256,2.49602697309673,2.60080702673821,2.39083760024063,2.49086309753589,2.60944774029877,-0.00428615107193453,-0.00516387556084075,0.00864071356056151
"gaussian",0.11574213836478,11.6234892118866,2.40227996202944,2.50231186697533,2.60647413432,2.39756705869244,2.49720190712205,2.6145079039787,-0.00471290333700036,-0.00510995985328799,0.00803376965869296
"gaussian",0.121962264150943,12.0036975740855,2.40935900696154,2.50852611864118,2.61207565645077,2.40422281207223,2.50346961651664,2.61950831465774,-0.00513619488930939,-0.00505650212453546,0.00743265820697481
"gaussian",0.128182389937107,12.379148080214,2.4163699371903,2.51489050479307,2.61761890861157,2.41081340867868,2.50967433272971,2.62445554486439,-0.00555652851161703,-0.00521617206335634,0.00683663625281783
"gaussian",0.13440251572327,12.7503064738463,2.42332077212592,2.52121962738843,2.62311036666,2.41734642093856,2.5158232351091,2.62935541132781,-0.00597435118736289,-0.00539639227933453,0.0062450446678084
"gaussian",0.140622641509434,13.1175870370777,2.4302186681323,2.52705336189588,2.62855580376581,2.42382860483354,2.52192272677948,2.6349509690167,-0.00639006329875569,-0.00513063511639533,0.00639516525089334
"gaussian",0.146842767295598,13.4813605914103,2.43707005384835,2.53270409453853,2.63396040030054,2.43026602783978,2.52796050963563,2.64054607655514,-0.00680402600857466,-0.00474358490290383,0.00658567625459838
"gaussian",0.153062893081761,13.8419609852458,2.44387767860731,2.53842174596199,2.63932883294405,2.4366641726728,2.53356206874573,2.64610410445493,-0.00721350593451753,-0.00485967721625657,0.00677527151087709
"gaussian",0.159283018867925,14.1996904041332,2.45062676840362,2.54435870212654,2.64466534762726,2.44302802221681,2.53861737753682,2.65162944106586,-0.00759874618680989,-0.00574132458972176,0.00696409343859994
"gaussian",0.165503144654088,14.5548237551595,2.45713801803326,2.55026632801777,2.64997381976562,2.4493621296606,2.54359917712551,2.65712609226903,-0.00777588837265775,-0.00666715089226377,0.00715227250341854
"gaussian",0.171723270440252,14.9076123158613,2.4636185032368,2.55599309036523,2.65525780439895,2.45567067688551,2.54870142876448,2.66259773325646,-0.0079478263512911,-0.00729166160074302,0.00733992885751311
"gaussian",0.177943396226415,15.2582867934812,2.47007710619385,2.56156877214651,2.66072960240601,2.46195752343817,2.55440349351525,2.66804775195637,-0.00811958275567992,-0.0071652786312586,0.00731814955036691
"gaussian",0.184163522012579,15.607059907462,2.47651749837574,2.5670629764033,2.66634139117706,2.46822624789341,2.56061960072574,2.67347928570573,-0.00829125048233026,-0.00644337567755837,0.00713789452866465
"gaussian",0.190383647798742,15.9541285834256,2.48294309965148,2.57248300217083,2.67193752108338,2.47448018301872,2.56640417578156,2.67889525242173,-0.00846291663276411,-0.00607882638926327,0.00695773133834576
"gaussian",0.196603773584906,16.2996758282494,2.48935710910484,2.57791225857092,2.67752080380612,2.48072244585338,2.57162305785835,2.68429837725969,-0.00863466325145712,-0.0062892007125761,0.00677757345356511
"gaussian",0.202823899371069,16.6438723416131,2.49576253154931,2.58333170053765,2.6832612261531,2.48695596358765,2.57717494334931,2.68969121554262,-0.0088065679616629,-0.00615675718834918,0.006429989389515
"gaussian",0.209044025157233,16.98687790841,2.50216220046827,2.58881481281685,2.68900149386357,2.49318349595183,2.58273632567052,2.69507617259221,-0.00897870451644556,-0.00607848714632864,0.0060746787286341
"gaussian",0.215264150943396,17.3288426078768,2.5085587979675,2.5943742774093,2.69473662370349,2.49940765468857,2.58848479456449,2.70045552096965,-0.00915114327893374,-0.00588948284481461,0.00571889726616615
"gaussian",0.22148427672956,17.6699078685955,2.51495487221769,2.59993106141793,2.70046890950373,2.50563092057452,2.59477451631031,2.70583141553988,-0.00932395164316757,-0.00515654510762431,0.00536250603615107
"gaussian",0.227704402515723,18.0102073932303,2.52135285277784,2.60548728150786,2.70620053503068,2.51185565837297,2.60106545082934,2.7112059066976,-0.00949719440486918,-0.00442183067852486,0.0050053716669165
"gaussian",0.233924528301887,18.3498679726463,2.5277550641215,2.61119237639773,2.71193358634249,2.5180841300317,2.60721278846077,2.7165809520339,-0.00967093408980535,-0.00397958793695796,0.00464736569141122
"gaussian",0.24014465408805,18.689010205683,2.53416373763259,2.61696117832788,2.71767006274059,2.52431850638647,2.61297498325128,2.72195842667441,-0.00984523124611547,-0.00398619507659692,0.00428836393382737
"gaussian",0.246364779874214,19.0277491381328,2.54058102229287,2.62268077175021,2.72341188651983,2.53056087758698,2.61897676717862,2.72733346651176,-0.010020144705897,-0.00370400457159281,0.00392157999193365
"gaussian",0.252584905660377,19.3661948322651,2.54700899424733,2.62883207890147,2.7291609116878,2.53681326242682,2.62406031703958,2.73271315441471,-0.0101957318205095,-0.0047717618618921,0.0035522427269048
"gaussian",0.258805031446541,19.7044528764376,2.55344966540384,2.63494669184096,2.73491893179661,2.54307761673051,2.62975128348584,2.73810046245946,-0.010372048673327,-0.00519540835512355,0.00318153066284887
"gaussian",0.265025157232704,20.0426248428563,2.55990499119982,2.64102489731703,2.7406876870085,2.54935584092671,2.63540246451168,2.74349701637215,-0.0105491502731119,-0.00562243280534513,0.00280932936365419
"gaussian",0.271245283018868,20.3808087003316,2.56637687764837,2.64711734364133,2.74646887049832,2.55564978691764,2.64127815596291,2.74890439697336,-0.0107270907307284,-0.00583918767841851,0.0024355264750362
"gaussian",0.277465408805031,20.7190991878655,2.57286718775998,2.65322577733196,2.75226413428093,2.56152951515741,2.64659900504562,2.75432414566026,-0.011337672602564,-0.00662677228633868,0.00206001137932921
"gaussian",0.283685534591195,21.0575881540717,2.57937774742255,2.65935190843389,2.75807509453889,2.56696426956186,2.65198051552741,2.75975776941617,-0.012413477860683,-0.0073713929064807,0.00168267487727558
"gaussian",0.289905660377358,21.3963648667245,2.5859103508105,2.66549741564504,2.76390333651547,2.57241520364095,2.65737756287783,2.76520674540858,-0.0134951471695492,-0.00811985276721749,0.0013034088931132
"gaussian",0.296125786163522,21.7355162961495,2.59246676538478,2.67121305359968,2.76975041902926,2.57788377534184,2.66314003026761,2.77067252522904,-0.0145829900429368,-0.00807302333206605,0.000922106199773509
"gaussian",0.302345911949686,22.075127375673,2.5990487365371,2.67628863063827,2.77561787865924,2.58337142182855,2.66904547763874,2.77615653882062,-0.0156773147085474,-0.00724315299953737,0.000538660161378157
"gaussian",0.308566037735849,22.4152812419291,2.60565799192531,2.68138198902249,2.78150856301404,2.58887956312731,2.67503699325289,2.78168612087087,-0.0167784287979962,-0.00634499576960001,0.000177557856823718
"gaussian",0.314786163522013,22.7560594574723,2.61225826840139,2.68649441833064,2.78746175723765,2.59440960553871,2.68078173518686,2.78799940994124,-0.0178486628626788,-0.00571268314377837,0.00053765270358852
"gaussian",0.321006289308176,23.0975422178409,2.61853095184164,2.69162719721896,2.79344009930126,2.6001011420066,2.68622333763078,2.79434013294328,-0.0184298098350428,-0.00540385958818312,0.00090003364201996
"gaussian",0.32722641509434,23.4398085449614,2.62483316238502,2.69678159623176,2.79944508458171,2.60686734830239,2.69255391734676,2.8007098841764,-0.0179658140826287,-0.00422767888500486,0.00126479959468817
"gaussian",0.333446540880503,23.7829364685661,2.6311664827556,2.70230897968306,2.80547820357754,2.61366827625148,2.69826610270645,2.80711025353949,-0.0174982065041211,-0.00404287697660433,0.00163204996195532
"gaussian",0.339666666666667,24.1270031971094,2.63753249526368,2.70789635574872,2.81154094487512,2.62050564203121,2.70420477827607,2.81354282967941,-0.0170268532324713,-0.0036915774726487,0.00200188480428265
"gaussian",0.34588679245283,24.4720852795073,2.64393278480603,2.71351186005535,2.81763479799731,2.62738116594969,2.71065014934439,2.82000920301731,-0.0165516188563331,-0.00286171071096275,0.00237440502000164
"gaussian",0.352106918238994,24.8182587588886,2.6503689417679,2.71915686124516,2.82376125615356,2.63429657557638,2.71680965743304,2.82624049502369,-0.0160723661915205,-0.00234720381211417,0.00247923887013046
"gaussian",0.358327044025157,25.1655993194285,2.65684256484521,2.72503202418622,2.82992181890907,2.64125360879112,2.72276154250839,2.831818094879,-0.0155889560540912,-0.00227048167782407,0.00189627596993169
"gaussian",0.364547169811321,25.514182427233,2.66335526380329,2.73103168632486,2.83611799478878,2.64715749358703,2.72835667607537,2.83742672302524,-0.0161977702162655,-0.00267501024949013,0.001308728236459
"gaussian",0.370767295597484,25.8640834661573,2.66973931885541,2.73706731678687,2.84235130383114,2.65299408077208,2.73423183349256,2.84306773676924,-0.016745238083324,-0.00283548329430428,0.000716432938100642
"gaussian",0.376987421383648,26.2153778693679,2.67600838256231,2.74314040106503,2.84862328010533,2.65886685607132,2.74014319090612,2.84874250487338,-0.0171415264909913,-0.00299721015891485,0.000119224768042603
"gaussian",0.383207547169811,26.5681412473922,2.68231860141463,2.74887847579134,2.85493547420493,2.66477727095273,2.74638893195741,2.85445240978676,-0.0175413304619019,-0.00248954383392697,-0.000483064418170365
"gaussian",0.389427672955975,26.9224495133498,2.68867156136264,2.75464939166422,2.86128945573024,2.6707292735992,2.75308789865274,2.86019884986256,-0.0179422877634421,-0.00156149301148334,-0.00109060586767562
"gaussian",0.395647798742138,27.2783790060108,2.69506887086327,2.76048064842016,2.86768681577107,2.67675362216678,2.75957582640899,2.86598324157194,-0.0183152486964895,-0.000904822011171369,-0.0017035741991358
"gaussian",0.401867924528302,27.6360066112917,2.70146756546854,2.76710703141066,2.87412916940125,2.68282041463302,2.76572197913574,2.87180702172476,-0.0186471508355144,-0.0013850522749177,-0.00232214767648786
"gaussian",0.408088050314465,27.9954098827662,2.70789824989427,2.77378240396768,2.88046613733053,2.68893119819109,2.77154426760224,2.87765825725442,-0.0189670517031857,-0.00223813636543513,-0.00280788007610289
"gaussian",0.414308176100629,28.3566671617459,2.71437766865885,2.78045094494596,2.88685107558967,2.69508754747043,2.77779586176493,2.88354731292482,-0.0192901211884133,-0.0026550831810348,-0.00330376266484844
"gaussian",0.420528301886792,28.719857697464,2.72090752679576,2.78682944834893,2.89328445726186,2.70129106698299,2.78483475287822,2.88948003355068,-0.0196164598127715,-0.00199469547070885,-0.00380442371118095
"gaussian",0.426748427672956,29.0850617678832,2.72716867018376,2.79380406931874,2.89976796987256,2.70754339362134,2.79166312802245,2.89545795434493,-0.0196252765624192,-0.00214094129628961,-0.00431001552763055
"gaussian",0.432968553459119,29.452360801637,2.73297891218645,2.80106163769734,2.90630333662711,2.71485003472783,2.7983263623327,2.90148264225519,-0.018128877458627,-0.00273527536464169,-0.00482069437191512
"gaussian",0.439188679245283,29.8218375016123,2.73883611392531,2.80756030054156,2.9128923191203,2.72251732911329,2.80504516453274,2.90755569841906,-0.0163187848120194,-0.00251513600882625,-0.00533662070124397
"gaussian",0.445408805031447,30.1935759706762,2.74474186208069,2.81384179455443,2.91953672013044,2.73025342980654,2.81182139349811,2.91391011919057,-0.0144884322741419,-0.00202040105632006,-0.00562660093987377
"gaussian",0.45162893081761,30.5676618400565,2.75069778165003,2.82017718285719,2.92623838650917,2.73806058989907,2.81865695415943,2.92075457517065,-0.0126371917509531,-0.00152022869776403,-0.00548381133852294
"gaussian",0.457849056603774,30.944182400893,2.75670553857646,2.8265523731684,2.93299921217869,2.74594112280616,2.82590759536616,2.92765981251517,-0.010764415770292,-0.00064477780224248,-0.00533939966351848
"gaussian",0.464069182389937,31.323226739485,2.76276684248077,2.83335972684711,2.93982114124862,2.753897406138,2.83254947040433,2.93462782570352,-0.00886943634276838,-0.000810256442782986,-0.0051933155451005
"gaussian",0.470289308176101,31.7048858767809,2.76888344950816,2.84023065650704,2.94670617126526,2.76193968875345,2.83934664037806,2.94166066426611,-0.00694376075471181,-0.000884016128977816,-0.00504550699915196
"gaussian",0.476509433962264,32.0892529126728,2.77505716530141,2.84716722814806,2.95365635660674,2.7700959109408,2.84621766513584,2.94876043627373,-0.00496125436061723,-0.000949563012218491,-0.00489592033301722
"gaussian",0.482729559748428,32.4764231756826,2.78128984811311,2.85404492391813,2.96067381203847,2.77775686433222,2.85323817768193,2.95592931199226,-0.00353298378089306,-0.000806746236199363,-0.00474450004621518
"gaussian",0.488949685534591,32.8664943786587,2.78758341207017,2.86051053310678,2.96776071644399,2.78410821469485,2.86058306882543,2.96316952771837,-0.00347519737531732,7.25357186492914e-05,-0.00459118872562048
"gaussian",0.495169811320755,33.2595667811319,2.79391469724125,2.86692427480147,2.97491931674764,2.79052316610354,2.8674320403757,2.970483389813,-0.00339153113771617,0.000507765574232266,-0.00443592693464412
"gaussian",0.501389937106918,33.6557433590205,2.80030865997373,2.87351353911299,2.9821519320465,2.79700377847681,2.87425251160258,2.97902978011587,-0.00330488149692298,0.000738972489588541,-0.00312215193063015
"gaussian",0.507610062893082,34.0551299824184,2.80676926830504,2.88052646647778,2.98946095797024,2.80408938578765,2.88145221284559,2.98768784464251,-0.0026798825173926,0.000925746367810287,-0.00177311332773344
"gaussian",0.513830188679245,34.45783560225,2.81366758246847,2.88805859567822,2.99684887128943,2.8122162059618,2.88874302965036,2.99644335783283,-0.00145137650666216,0.00068443397214013,-0.000405513456605
"gaussian",0.520050314465409,34.8639724466324,2.82162509244318,2.89617087962362,3.00431823479397,2.81855416595583,2.89702626052854,3.00529947964851,-0.00307092648735008,0.000855380904914327,0.000981244854535213
"gaussian",0.526270440251572,35.2736562278499,2.82960113446657,2.90437728657455,3.01187170246556,2.82496195019929,2.90480999704074,3.01425948481296,-0.00463918426728149,0.000432710466197861,0.00238778234740122
"gaussian",0.532490566037736,35.6870063609185,2.83767180206319,2.91213723476921,3.01951202497009,2.83144184386389,2.91231941983936,3.02281235488447,-0.00622995819930638,0.00018218507014911,0.00330032991438012
"gaussian",0.538710691823899,36.1041461947953,2.84584020530126,2.92047804565251,3.02724205549798,2.83799621643864,2.92034928053377,3.03042143801758,-0.00784398886261606,-0.000128765118741825,0.00317938251960381
"gaussian",0.544930817610063,36.5252032573823,2.8541095744735,2.92892154939837,3.03506475598332,2.84462752684972,2.92870482810735,3.03812142245093,-0.00948204762377935,-0.000216721291016686,0.00305666646760283
"gaussian",0.551150943396227,36.9503095155721,2.86248326742718,2.93747115982589,3.04298320373535,2.85133832891759,2.9372756205942,3.04591532653197,-0.0111449385095832,-0.00019553923168214,0.00293212279662347
"gaussian",0.55737106918239,37.3796016516968,2.87096477739485,2.94571234304806,3.05100059851906,2.85815983397313,2.94545740582345,3.05380628854097,-0.0128049434217239,-0.000254937224605456,0.00280569002191378
"gaussian",0.563591194968553,37.8132213578676,2.87955774137094,2.95375018634337,3.05912027012545,2.86499480872649,2.95374481693731,3.06179757410494,-0.0145629326444499,-5.3694060557774e-06,0.00267730397948984
"gaussian",0.569811320754717,38.2513156498348,2.88826594908362,2.96174139851377,3.06734568647575,2.87192798651562,2.96174139851377,3.06989258413418,-0.0163379625680022,0,0.00254689765843308
"gaussian",0.576031446540881,38.6940372021563,2.89693514949363,2.97021788722067,3.07568046230859,2.87956652081664,2.97021788722067,3.07809486332927,-0.0173686286769947,0,0.00241440102068236
"gaussian",0.582251572327044,39.14154470664,2.90496296725881,2.97926858831813,3.08412836850409,2.88750542819093,2.97926858831813,3.08640810931124,-0.0174575390678857,0,0.00227974080714599
"gaussian",0.588471698113208,39.5940032562249,2.91256600222754,2.98864994127183,3.09269334210463,2.89508973650208,2.98786166717237,3.09483618243346,-0.0174762657254619,-0.000788274099460473,0.00214284032882928
"gaussian",0.594691823899371,40.0515847566925,2.92027540301993,2.99825238246616,3.10137949709816,2.90278968243217,2.99731086382547,3.10331910832192,-0.0174857205877537,-0.00094151864068559,0.00193961122376107
"gaussian",0.600911949685535,40.5144683688495,2.92809494039678,3.00790020696164,3.11019113603758,2.9106156294243,3.00681459149028,3.11191309506852,-0.0174793109724733,-0.00108561547136166,0.00172195903093497
"gaussian",0.607132075471698,40.982840984109,2.93602856066195,3.01741583431738,3.11913276257733,2.91855585826251,3.01617553677823,3.12063322659579,-0.0174727023994383,-0.00124029753915478,0.00150046401845927
"gaussian",0.613352201257862,41.4568977367191,2.94408039747134,3.02596641574015,3.12820909501791,2.92688050586349,3.02531619698034,3.12948407795196,-0.0171998916078522,-0.000650218759812304,0.00127498293404349
"gaussian",0.619572327044025,41.9368425562488,2.95225478460659,3.03588267567852,3.13742508095921,2.93572102584981,3.03425268821491,3.13847044613992,-0.0165337587567893,-0.00162998746360898,0.00104536518071452
"gaussian",0.625792452830189,42.422888764355,2.96055626981159,3.04629784579955,3.14678591317544,2.94470115079674,3.04386174892516,3.14759736547418,-0.0158551190148506,-0.00243609687438262,0.000811452298748794
"gaussian",0.632012578616352,42.9152597203184,2.96898962980128,3.05683573522642,3.15629704683786,2.95382614345926,3.05370002642447,3.1568701242403,-0.0151634863420247,-0.00313570880194813,0.000573077402441946
"gaussian",0.638232704402516,43.4141895203672,2.97755988656576,3.06740651154166,3.16596421822666,2.96251912884926,3.06424295963586,3.16629428279358,-0.0150407577164984,-0.00316355190580175,0.000330064566913091
"gaussian",0.644452830188679,43.9199237564116,2.98627232510765,3.07815922286636,3.17589815854663,2.97047217199163,3.07425587478753,3.17607012395387,-0.0158001531160195,-0.00390334807883796,0.000171965407245178
"gaussian",0.650672955974843,44.4327203405001,2.99513251276804,3.08877584442267,3.18735792202622,2.9785580807532,3.08502048120319,3.1885302425852,-0.0165744320148455,-0.00375536321947756,0.00117232055897709
"gaussian",0.656893081761006,44.9528504020976,3.00414632031602,3.09874837756999,3.19902424541241,2.98678211620173,3.0959531243079,3.19971617739031,-0.017364204114287,-0.00279525326209207,0.000691931977895965
"gaussian",0.66311320754717,45.4805992661867,3.01331994499979,3.10890015880749,3.21090554603565,2.99574585533564,3.10697825517463,3.21277875009425,-0.0175740896641514,-0.00192190363285727,0.00187320405860536
"gaussian",0.669333333333333,46.0162675212326,3.02265993578339,3.11923855989846,3.22333445915208,3.00505381917464,3.11764225857836,3.22609187387118,-0.01760611660875,-0.00159630132009703,0.00275741471909408
"gaussian",0.675553459119497,46.5601721872471,3.03217322102325,3.12977138152594,3.23613682047774,3.01456269844036,3.12763865983873,3.2396661467063,-0.0176105225828898,-0.00213272168720469,0.00352932622856139
"gaussian",0.68177358490566,47.1126479955644,3.04186713887408,3.14050688775198,3.24919316914151,3.02500759215596,3.13784494820336,3.25304055478717,-0.0168595467181207,-0.00266193954862359,0.00384738564565845
"gaussian",0.687993710691824,47.6740487935412,3.05174947075384,3.15172793675928,3.26251458810337,3.03680769431967,3.148887706097,3.2629856840785,-0.0149417764341702,-0.00284023066227412,0.000471095975131508
"gaussian",0.694213836477988,48.2447490892452,3.06182847824512,3.16397833350636,3.27611285360521,3.04885047668563,3.16119831007524,3.27312685826411,-0.0129780015594898,-0.00278002343111572,-0.00298599534109467
"gaussian",0.700433962264151,48.8251457533543,3.07211294386523,3.17648570783415,3.28962115918164,3.0611468850143,3.17376743798144,3.28347280757601,-0.0109660588509253,-0.00271826985271417,-0.00614835160562777
"gaussian",0.706654088050314,49.4156598980085,3.08261221620188,3.18924124610969,3.30225430025915,3.07370857770595,3.18660696232293,3.2948171120508,-0.00890363849592868,-0.00263428378675945,-0.0074371882083466
"gaussian",0.712874213836478,50.0167389553037,3.09333625998718,3.20195350982551,3.31516341272607,3.08654798924169,3.19972954523512,3.30917690809838,-0.00678827074548938,-0.00222396459039587,-0.00598650462768768
"gaussian",0.719094339622642,50.6288589815856,3.10429571177182,3.21439225463171,3.32836164203128,3.09967840075999,3.21314871024827,3.32583953955749,-0.00461731101182306,-0.00124354438344199,-0.00252210247379248
"gaussian",0.725314465408805,51.252527217782,3.11550194196692,3.2267352683963,3.34186304618112,3.11110470501482,3.22610977591262,3.3429029554506,-0.00439723695210681,-0.000625492483682599,0.00103990926947439
"gaussian",0.731534591194969,51.8882849408456,3.12752730643933,3.23961859319974,3.35568268226805,3.12165885513047,3.23858248151901,3.36038738801514,-0.00586845130886404,-0.00103611168073137,0.0047047057470837
"gaussian",0.737754716981132,52.5367106471122,3.14013992759043,3.25385081577176,3.36983670340131,3.13246021422606,3.25286084686534,3.37406033678651,-0.00767971336437556,-0.00098996890642189,0.00422363338519727
"gaussian",0.743974842767296,53.1984236152126,3.1533897533263,3.26843915067764,3.38434246757191,3.14352147002185,3.2663431956048,3.38956574461326,-0.00986828330445189,-0.00209595507283966,0.00522327704135028
"gaussian",0.750194968553459,53.8740879043488,3.1672117134897,3.28301865492326,3.39921866025358,3.15485627104458,3.28160892966567,3.4073376198641,-0.0123554424451191,-0.00140972525759242,0.00811895961051645
