"replicate","arm","quantile","time","value"
22,"gaussian","q10",4,0.564524922770033
22,"gaussian","q10",8,0.0327657064196307
22,"gaussian","q10",12,0.00183150604455999
22,"gaussian","q50",0.25,8.27644652456877
22,"gaussian","q50",0.5,7.32991480417598
22,"gaussian","q50",1,5.7642256865829
22,"gaussian","q50",2,3.63169581696536
22,"gaussian","q50",4,1.46544325574579
22,"gaussian","q50",8,0.233673419628212
22,"gaussian","q50",12,0.0372733132314538
22,"gaussian","q90",0.25,11.2215754138911
22,"gaussian","q90",0.5,9.85051245388324
22,"gaussian","q90",1,7.76929731777248
22,"gaussian","q90",2,5.24174903240241
22,"gaussian","q90",4,2.68842046825823
22,"gaussian","q90",8,0.785468926722018
22,"gaussian","q90",12,0.238112122191631
22,"flexible","q10",0.25,6.26989999905086
22,"flexible","q10",0.5,5.66871046979633
22,"flexible","q10",1,4.55617855444214
22,"flexible","q10",2,2.71054810189104
22,"flexible","q10",4,0.814085808119157
22,"flexible","q10",8,0.0663191782867909
22,"flexible","q10",12,0.00529122664152626
22,"flexible","q50",0.25,8.52868834232138
22,"flexible","q50",0.5,7.65267853128677
22,"flexible","q50",1,6.14325627936329
22,"flexible","q50",2,4.02926653678289
22,"flexible","q50",4,1.77339353580645
22,"flexible","q50",8,0.337621742528125
22,"flexible","q50",12,0.064321705502927
22,"flexible","q90",0.25,11.5474373857487
22,"flexible","q90",0.5,10.2437891057818
22,"flexible","q90",1,8.18076989330637
22,"flexible","q90",2,5.63418414786579
22,"flexible","q90",4,3.00515122251988
22,"flexible","q90",8,0.962912699077044
22,"flexible","q90",12,0.319706121024742
23,"truth","q10",0.25,6.24774377225268
23,"truth","q10",0.5,5.62323908157432
23,"truth","q10",1,4.4643676499867
23,"truth","q10",2,2.57899725097421
23,"truth","q10",4,0.733966799028824
23,"truth","q10",8,0.0543969688640314
23,"truth","q10",12,0.00392562031931134
23,"truth","q50",0.25,8.48067086584799
23,"truth","q50",0.5,7.58197373655724
23,"truth","q50",1,6.05096989107465
23,"truth","q50",2,3.92836790594524
23,"truth","q50",4,1.68813448818037
23,"truth","q50",8,0.306565548150483
23,"truth","q50",12,0.0557052827728727
23,"truth","q90",0.25,11.464796581399
23,"truth","q90",0.5,10.1462773962201
23,"truth","q90",1,8.08004671556735
23,"truth","q90",2,5.55451076010246
23,"truth","q90",4,2.94369364738675
23,"truth","q90",8,0.926657074380812
23,"truth","q90",12,0.301350108447867
23,"gaussian","q10",0.25,5.96001339448261
23,"gaussian","q10",0.5,5.33819972757337
23,"gaussian","q10",1,4.12975804053644
23,"gaussian","q10",2,2.22617027866929
23,"gaussian","q10",4,0.563528833807152
23,"gaussian","q10",8,0.0328697241823693
23,"gaussian","q10",12,0.00190467929013916
23,"gaussian","q50",0.25,7.99543917402887
23,"gaussian","q50",0.5,7.10164557028797
23,"gaussian","q50",1,5.6112794219856
23,"gaussian","q50",2,3.5938280069407
23,"gaussian","q50",4,1.48079847233166
23,"gaussian","q50",8,0.247742285521739
23,"gaussian","q50",12,0.0414309409012582
23,"gaussian","q90",0.25,10.6267137132391
23,"gaussian","q90",0.5,9.35164861430943
23,"gaussian","q90",1,7.43211068090822
23,"gaussian","q90",2,5.09910377854623
23,"gaussian","q90",4,2.71463675989306
23,"gaussian","q90",8,0.845111570349415
23,"gaussian","q90",12,0.271706020258327
23,"flexible","q10",0.25,6.18375574631796
23,"flexible","q10",0.5,5.60715418552176
23,"flexible","q10",1,4.50305202096368
23,"flexible","q10",2,2.64001896038824
23,"flexible","q10",4,0.769967081934445
23,"flexible","q10",8,0.0600090442084145
23,"flexible","q10",12,0.00457072801249414
23,"flexible","q50",0.25,8.2638224891395
23,"flexible","q50",0.5,7.41505522597576
23,"flexible","q50",1,5.96525942993315
23,"flexible","q50",2,3.93907821187712
23,"flexible","q50",4,1.74871438542349
23,"flexible","q50",8,0.338894704848165
23,"flexible","q50",12,0.0655319563271236
23,"flexible","q90",0.25,10.9728799319615
23,"flexible","q90",0.5,9.7213621023094
23,"flexible","q90",1,7.79652320857044
23,"flexible","q90",2,5.43234637525893
23,"flexible","q90",4,2.98455685947782
23,"flexible","q90",8,1.00210540630929
23,"flexible","q90",12,0.346598615127028
24,"truth","q10",0.25,6.24774377225268
24,"truth","q10",0.5,5.62323908157432
24,"truth","q10",1,4.4643676499867
24,"truth","q10",2,2.57899725097421
24,"truth","q10",4,0.733966799028824
24,"truth","q10",8,0.0543969688640314
24,"truth","q10",12,0.00392562031931134
24,"truth","q50",0.25,8.48067086584799
24,"truth","q50",0.5,7.58197373655724
24,"truth","q50",1,6.05096989107465
24,"truth","q50",2,3.92836790594524
24,"truth","q50",4,1.68813448818037
24,"truth","q50",8,0.306565548150483
24,"truth","q50",12,0.0557052827728727
24,"truth","q90",0.25,11.464796581399
24,"truth","q90",0.5,10.1462773962201
24,"truth","q90",1,8.08004671556735
24,"truth","q90",2,5.55451076010246
24,"truth","q90",4,2.94369364738675
24,"truth","q90",8,0.926657074380812
24,"truth","q90",12,0.301350108447867
24,"gaussian","q10",0.25,6.0128696024456
24,"gaussian","q10",0.5,5.31577275432122
24,"gaussian","q10",1,4.0075641689125
24,"gaussian","q10",2,2.06261934541598
24,"gaussian","q10",4,0.480716461425694
24,"gaussian","q10",8,0.0241854277264623
24,"gaussian","q10",12,0.00117617681773383
24,"gaussian","q50",0.25,8.19218242030241
24,"gaussian","q50",0.5,7.21103560973586
24,"gaussian","q50",1,5.59826625483794
24,"gaussian","q50",2,3.43891323803458
24,"gaussian","q50",4,1.31333038565956
24,"gaussian","q50",8,0.188776035949215
24,"gaussian","q50",12,0.0270244764256539
24,"gaussian","q90",0.25,11.10488605804
24,"gaussian","q90",0.5,9.71067538809152
24,"gaussian","q90",1,7.60777542934575
24,"gaussian","q90",2,5.05536607152375
24,"gaussian","q90",4,2.50001203435719
24,"gaussian","q90",8,0.674145406404338
24,"gaussian","q90",12,0.189388844692578
24,"flexible","q10",0.25,6.19525056940058
24,"flexible","q10",0.5,5.54983873849821
24,"flexible","q10",1,4.36474657145589
24,"flexible","q10",2,2.4909608085718
24,"flexible","q10",4,0.692514995001284
24,"flexible","q10",8,0.0487887051027744
24,"flexible","q10",12,0.00335827947159774
24,"flexible","q50",0.25,8.41855024150703
24,"flexible","q50",0.5,7.50030973990144
24,"flexible","q50",1,5.93940669463352
24,"flexible","q50",2,3.79384035179038
24,"flexible","q50",4,1.5775376498485
24,"flexible","q50",8,0.267946304596085
24,"flexible","q50",12,0.0456140338584411
24,"flexible","q90",0.25,11.3941489850082
24,"flexible","q90",0.5,10.0640010930666
24,"flexible","q90",1,7.96868543038987
24,"flexible","q90",2,5.39583231342514
24,"flexible","q90",4,2.76855277570276
24,"flexible","q90",8,0.815033942085305
24,"flexible","q90",12,0.247842968372588
25,"truth","q10",0.25,6.24774377225268
25,"truth","q10",0.5,5.62323908157432
25,"truth","q10",1,4.4643676499867
25,"truth","q10",2,2.57899725097421
25,"truth","q10",4,0.733966799028824
25,"truth","q10",8,0.0543969688640314
25,"truth","q10",12,0.00392562031931134
25,"truth","q50",0.25,8.48067086584799
25,"truth","q50",0.5,7.58197373655724
25,"truth","q50",1,6.05096989107465
25,"truth","q50",2,3.92836790594524
25,"truth","q50",4,1.68813448818037
25,"truth","q50",8,0.306565548150483
25,"truth","q50",12,0.0557052827728727
25,"truth","q90",0.25,11.464796581399
25,"truth","q90",0.5,10.1462773962201
25,"truth","q90",1,8.08004671556735
25,"truth","q90",2,5.55451076010246
25,"truth","q90",4,2.94369364738675
25,"truth","q90",8,0.926657074380812
25,"truth","q90",12,0.301350108447867
25,"gaussian","q10",0.25,6.07542344271273
25,"gaussian","q10",0.5,5.44993264062026
25,"gaussian","q10",1,4.25248430182518
25,"gaussian","q10",2,2.33856139490431
25,"gaussian","q10",4,0.612413187018945
25,"gaussian","q10",8,0.0386160062495376
25,"gaussian","q10",12,0.00238277436521057
25,"gaussian","q50",0.25,8.22816947086251
25,"gaussian","q50",0.5,7.32637382725917
25,"gaussian","q50",1,5.82388868314648
25,"gaussian","q50",2,3.758308024427
25,"gaussian","q50",4,1.58758047577973
25,"gaussian","q50",8,0.278372409075166
25,"gaussian","q50",12,0.0487087363385978
25,"gaussian","q90",0.25,11.0901673829978
25,"gaussian","q90",0.5,9.79082324965652
25,"gaussian","q90",1,7.80460422603495
25,"gaussian","q90",2,5.38364735283841
25,"gaussian","q90",4,2.88637646181173
25,"gaussian","q90",8,0.921651644201257
25,"gaussian","q90",12,0.303557521623387
25,"flexible","q10",0.25,6.179503461433
25,"flexible","q10",0.5,5.60460051813172
25,"flexible","q10",1,4.51599883126813
25,"flexible","q10",2,2.68830350796438
25,"flexible","q10",4,0.806529030731504
25,"flexible","q10",8,0.0659289467586883
25,"flexible","q10",12,0.00528277153807265
25,"flexible","q50",0.25,8.36089856178354
25,"flexible","q50",0.5,7.51956525898429
25,"flexible","q50",1,6.07244147100667
25,"flexible","q50",2,4.0340774535499
25,"flexible","q50",4,1.82123042851504
25,"flexible","q50",8,0.364304867740421
25,"flexible","q50",12,0.0730415486936275
25,"flexible","q90",0.25,11.2620235463998
25,"flexible","q90",0.5,10.0127057563283
25,"flexible","q90",1,8.04789332808425
25,"flexible","q90",2,5.63484053819107
25,"flexible","q90",4,3.1061988927781
25,"flexible","q90",8,1.0593708800811
25,"flexible","q90",12,0.373412457496181
26,"truth","q10",0.25,6.24774377225268
26,"truth","q10",0.5,5.62323908157432
26,"truth","q10",1,4.4643676499867
26,"truth","q10",2,2.57899725097421
26,"truth","q10",4,0.733966799028824
26,"truth","q10",8,0.0543969688640314
26,"truth","q10",12,0.00392562031931134
26,"truth","q50",0.25,8.48067086584799
26,"truth","q50",0.5,7.58197373655724
26,"truth","q50",1,6.05096989107465
26,"truth","q50",2,3.92836790594524
26,"truth","q50",4,1.68813448818037
26,"truth","q50",8,0.306565548150483
26,"truth","q50",12,0.0557052827728727
26,"truth","q90",0.25,11.464796581399
26,"truth","q90",0.5,10.1462773962201
26,"truth","q90",1,8.08004671556735
26,"truth","q90",2,5.55451076010246
26,"truth","q90",4,2.94369364738675
26,"truth","q90",8,0.926657074380812
26,"truth","q90",12,0.301350108447867
26,"gaussian","q10",0.25,6.07686490990434
26,"gaussian","q10",0.5,5.32601725976645
26,"gaussian","q10",1,3.9163977463997
26,"gaussian","q10",2,1.8714269213192
26,"gaussian","q10",4,0.372865666798052
26,"gaussian","q10",8,0.0137722621456878
26,"gaussian","q10",12,0.000497574443274336
26,"gaussian","q50",0.25,8.32147036032068
26,"gaussian","q50",0.5,7.26567416556004
26,"gaussian","q50",1,5.57469072341478
26,"gaussian","q50",2,3.37964552705896
26,"gaussian","q50",4,1.24686298206626
26,"gaussian","q50",8,0.165941429968233
26,"gaussian","q50",12,0.0219687473034862
26,"gaussian","q90",0.25,11.3337362482805
26,"gaussian","q90",0.5,9.84283567336278
26,"gaussian","q90",1,7.66691986096963
26,"gaussian","q90",2,5.10123211293954
26,"gaussian","q90",4,2.56498164884359
26,"gaussian","q90",8,0.713002432767578
26,"gaussian","q90",12,0.20465379876111
26,"flexible","q10",0.25,6.18880421442501
26,"flexible","q10",0.5,5.52109708299686
26,"flexible","q10",1,4.28184497435925
26,"flexible","q10",2,2.31049862729104
26,"flexible","q10",4,0.56533694028474
26,"flexible","q10",8,0.0316156790114743
26,"flexible","q10",12,0.00171657783089675
26,"flexible","q50",0.25,8.4650970478964
26,"flexible","q50",0.5,7.50055538226848
26,"flexible","q50",1,5.89289891321492
26,"flexible","q50",2,3.72487557065875
26,"flexible","q50",4,1.5143522203543
26,"flexible","q50",8,0.244081015447081
26,"flexible","q50",12,0.0394245533132137
26,"flexible","q90",0.25,11.5330419658427
26,"flexible","q90",0.5,10.1230982890963
26,"flexible","q90",1,7.97435418634865
26,"flexible","q90",2,5.41956303563575
26,"flexible","q90",4,2.82942937485772
26,"flexible","q90",8,0.859979004459818
26,"flexible","q90",12,0.269324482698702
27,"truth","q10",0.25,6.24774377225268
27,"truth","q10",0.5,5.62323908157432
27,"truth","q10",1,4.4643676499867
27,"truth","q10",2,2.57899725097421
27,"truth","q10",4,0.733966799028824
27,"truth","q10",8,0.0543969688640314
27,"truth","q10",12,0.00392562031931134
27,"truth","q50",0.25,8.48067086584799
27,"truth","q50",0.5,7.58197373655724
27,"truth","q50",1,6.05096989107465
27,"truth","q50",2,3.92836790594524
27,"truth","q50",4,1.68813448818037
27,"truth","q50",8,0.306565548150483
27,"truth","q50",12,0.0557052827728727
27,"truth","q90",0.25,11.464796581399
27,"truth","q90",0.5,10.1462773962201
27,"truth","q90",1,8.08004671556735
27,"truth","q90",2,5.55451076010246
27,"truth","q90",4,2.94369364738675
27,"truth","q90",8,0.926657074380812
27,"truth","q90",12,0.301350108447867
27,"gaussian","q10",0.25,6.01239970878504
27,"gaussian","q10",0.5,5.2151194882162
27,"gaussian","q10",1,3.75625785049627
27,"gaussian","q10",2,1.73811750429613
27,"gaussian","q10",4,0.332117317616485
27,"gaussian","q10",8,0.0113633211511666
27,"gaussian","q10",12,0.000385767696783721
27,"gaussian","q50",0.25,8.10776290713516
27,"gaussian","q50",0.5,7.05547085402031
27,"gaussian","q50",1,5.37892572630846
27,"gaussian","q50",2,3.21141003194841
27,"gaussian","q50",4,1.13789040147748
27,"gaussian","q50",8,0.141129964873087
27,"gaussian","q50",12,0.0175134781521781
27,"gaussian","q90",0.25,10.8516993554644
27,"gaussian","q90",0.5,9.43033541899566
27,"gaussian","q90",1,7.35201869775861
27,"gaussian","q90",2,4.86726967522879
27,"gaussian","q90",4,2.38518653381164
27,"gaussian","q90",8,0.621002452560326
27,"gaussian","q90",12,0.167832256035482
27,"flexible","q10",0.25,6.23466732312239
27,"flexible","q10",0.5,5.54382378265086
27,"flexible","q10",1,4.27612003555201
27,"flexible","q10",2,2.3009710489387
27,"flexible","q10",4,0.575659499009198
27,"flexible","q10",8,0.0334974753995241
27,"flexible","q10",12,0.00192618261751029
27,"flexible","q50",0.25,8.38551559512076
27,"flexible","q50",0.5,7.4259748046842
27,"flexible","q50",1,5.83292054218336
27,"flexible","q50",2,3.68163667277192
27,"flexible","q50",4,1.48191764507312
27,"flexible","q50",8,0.235493786350555
27,"flexible","q50",12,0.0375794033997961
27,"flexible","q90",0.25,11.2065746798204
27,"flexible","q90",0.5,9.87276500666711
27,"flexible","q90",1,7.82004714233696
27,"flexible","q90",2,5.32455471510033
27,"flexible","q90",4,2.75050281048411
27,"flexible","q90",8,0.80837625816708
27,"flexible","q90",12,0.244748459979876
28,"truth","q10",0.25,6.24774377225268
28,"truth","q10",0.5,5.62323908157432
28,"truth","q10",1,4.4643676499867
28,"truth","q10",2,2.57899725097421
28,"truth","q10",4,0.733966799028824
28,"truth","q10",8,0.0543969688640314
28,"truth","q10",12,0.00392562031931134
28,"truth","q50",0.25,8.48067086584799
28,"truth","q50",0.5,7.58197373655724
28,"truth","q50",1,6.05096989107465
28,"truth","q50",2,3.92836790594524
28,"truth","q50",4,1.68813448818037
28,"truth","q50",8,0.306565548150483
28,"truth","q50",12,0.0557052827728727
28,"truth","q90",0.25,11.464796581399
28,"truth","q90",0.5,10.1462773962201
28,"truth","q90",1,8.08004671556735
28,"truth","q90",2,5.55451076010246
28,"truth","q90",4,2.94369364738675
28,"truth","q90",8,0.926657074380812
28,"truth","q90",12,0.301350108447867
28,"gaussian","q10",0.25,5.85422660213491
28,"gaussian","q10",0.5,5.24162525232055
28,"gaussian","q10",1,4.05378501995756
28,"gaussian","q10",2,2.1900410952719
28,"gaussian","q10",4,0.548169696809336
28,"gaussian","q10",8,0.0311481485034406
28,"gaussian","q10",12,0.00174063108346991
28,"gaussian","q50",0.25,8.10230780988192
28,"gaussian","q50",0.5,7.18841424668188
28,"gaussian","q50",1,5.67444650429846
28,"gaussian","q50",2,3.6038311699857
28,"gaussian","q50",4,1.48224761658482
28,"gaussian","q50",8,0.246396082037595
28,"gaussian","q50",12,0.0405661065946561
28,"gaussian","q90",0.25,11.1679314642371
28,"gaussian","q90",0.5,9.81398946911302
28,"gaussian","q90",1,7.75994044897289
28,"gaussian","q90",2,5.28844548946711
28,"gaussian","q90",4,2.771592601938
28,"gaussian","q90",8,0.855125508680786
28,"gaussian","q90",12,0.27343590357741
28,"flexible","q10",0.25,6.10048578067068
28,"flexible","q10",0.5,5.53257426642986
28,"flexible","q10",1,4.45929954449651
28,"flexible","q10",2,2.67017104974821
28,"flexible","q10",4,0.797795221717617
28,"flexible","q10",8,0.0639979307181072
28,"flexible","q10",12,0.00502792295690769
28,"flexible","q50",0.25,8.43206106965302
28,"flexible","q50",0.5,7.57640155536545
28,"flexible","q50",1,6.1016250274004
28,"flexible","q50",2,4.03746640981941
28,"flexible","q50",4,1.81313193549484
28,"flexible","q50",8,0.359144231526467
28,"flexible","q50",12,0.0708003659253921
28,"flexible","q90",0.25,11.6061084717751
28,"flexible","q90",0.5,10.3046605134102
28,"flexible","q90",1,8.25294371272112
28,"flexible","q90",2,5.73453150656051
28,"flexible","q90",4,3.12300855051309
28,"flexible","q90",8,1.05385746566788
28,"flexible","q90",12,0.369012076864048
29,"truth","q10",0.25,6.24774377225268
29,"truth","q10",0.5,5.62323908157432
29,"truth","q10",1,4.4643676499867
29,"truth","q10",2,2.57899725097421
29,"truth","q10",4,0.733966799028824
29,"truth","q10",8,0.0543969688640314
29,"truth","q10",12,0.00392562031931134
29,"truth","q50",0.25,8.48067086584799
29,"truth","q50",0.5,7.58197373655724
29,"truth","q50",1,6.05096989107465
29,"truth","q50",2,3.92836790594524
29,"truth","q50",4,1.68813448818037
29,"truth","q50",8,0.306565548150483
29,"truth","q50",12,0.0557052827728727
29,"truth","q90",0.25,11.464796581399
29,"truth","q90",0.5,10.1462773962201
29,"truth","q90",1,8.08004671556735
29,"truth","q90",2,5.55451076010246
29,"truth","q90",4,2.94369364738675
29,"truth","q90",8,0.926657074380812
29,"truth","q90",12,0.301350108447867
29,"gaussian","q10",0.25,5.91167846530087
29,"gaussian","q10",0.5,5.28514047376259
29,"gaussian","q10",1,4.0763037968528
29,"gaussian","q10",2,2.17452257781797
29,"gaussian","q10",4,0.523654902097924
29,"gaussian","q10",8,0.0274063147022834
29,"gaussian","q10",12,0.00139152898269538
29,"gaussian","q50",0.25,8.24839341232503
29,"gaussian","q50",0.5,7.28404019438218
29,"gaussian","q50",1,5.6969619443248
29,"gaussian","q50",2,3.55542271283144
29,"gaussian","q50",4,1.4147813925003
29,"gaussian","q50",8,0.218462179595956
29,"gaussian","q50",12,0.0337260773672881
29,"gaussian","q90",0.25,11.4598134508508
29,"gaussian","q90",0.5,9.98712490098695
29,"gaussian","q90",1,7.78995780889744
29,"gaussian","q90",2,5.18752300751603
29,"gaussian","q90",4,2.62663188335331
29,"gaussian","q90",8,0.764111917928855
29,"gaussian","q90",12,0.231173143933334
29,"flexible","q10",0.25,6.09531208434736
29,"flexible","q10",0.5,5.52629403967047
29,"flexible","q10",1,4.45057467380255
29,"flexible","q10",2,2.65452505345922
29,"flexible","q10",4,0.775847057389945
29,"flexible","q10",8,0.0592432831019025
29,"flexible","q10",12,0.00442689797764053
29,"flexible","q50",0.25,8.49639992387076
29,"flexible","q50",0.5,7.60549997474112
29,"flexible","q50",1,6.08656364834386
29,"flexible","q50",2,3.96751515700187
29,"flexible","q50",4,1.73464314231949
29,"flexible","q50",8,0.325714795110973
29,"flexible","q50",12,0.0611239760222472
29,"flexible","q90",0.25,11.7876440096691
29,"flexible","q90",0.5,10.4140565244242
29,"flexible","q90",1,8.23196380722266
29,"flexible","q90",2,5.60415822203508
29,"flexible","q90",4,2.96027442273388
29,"flexible","q90",8,0.950814472381542
29,"flexible","q90",12,0.318217635032253
30,"truth","q10",0.25,6.24774377225268
30,"truth","q10",0.5,5.62323908157432
30,"truth","q10",1,4.4643676499867
30,"truth","q10",2,2.57899725097421
30,"truth","q10",4,0.733966799028824
30,"truth","q10",8,0.0543969688640314
30,"truth","q10",12,0.00392562031931134
30,"truth","q50",0.25,8.48067086584799
30,"truth","q50",0.5,7.58197373655724
30,"truth","q50",1,6.05096989107465
30,"truth","q50",2,3.92836790594524
30,"truth","q50",4,1.68813448818037
30,"truth","q50",8,0.306565548150483
30,"truth","q50",12,0.0557052827728727
30,"truth","q90",0.25,11.464796581399
30,"truth","q90",0.5,10.1462773962201
30,"truth","q90",1,8.08004671556735
30,"truth","q90",2,5.55451076010246
30,"truth","q90",4,2.94369364738675
30,"truth","q90",8,0.926657074380812
30,"truth","q90",12,0.301350108447867
30,"gaussian","q10",0.25,6.19386799021777
30,"gaussian","q10",0.5,5.47844233593787
30,"gaussian","q10",1,4.14016778256491
30,"gaussian","q10",2,2.12475860925588
30,"gaussian","q10",4,0.488968784689265
30,"gaussian","q10",8,0.0240593492463548
30,"gaussian","q10",12,0.00114703588692236
30,"gaussian","q50",0.25,8.43919799890602
30,"gaussian","q50",0.5,7.43002866964557
30,"gaussian","q50",1,5.78318255189254
30,"gaussian","q50",2,3.58176389070652
30,"gaussian","q50",4,1.38839503885886
30,"gaussian","q50",8,0.205449971692662
30,"gaussian","q50",12,0.0302533865084766
30,"gaussian","q90",0.25,11.4432461663343
30,"gaussian","q90",0.5,10.0175085065864
30,"gaussian","q90",1,7.87016982321317
30,"gaussian","q90",2,5.28472346825331
30,"gaussian","q90",4,2.67518625271107
30,"gaussian","q90",8,0.756110872299335
30,"gaussian","q90",12,0.221763712236185
30,"flexible","q10",0.25,6.35170918422752
30,"flexible","q10",0.5,5.70983381373237
30,"flexible","q10",1,4.52189751805864
30,"flexible","q10",2,2.60341922630977
30,"flexible","q10",4,0.733402645428414
30,"flexible","q10",8,0.0530886519999735
30,"flexible","q10",12,0.00379415436843502
30,"flexible","q50",0.25,8.64299559049953
30,"flexible","q50",0.5,7.72419797781605
30,"flexible","q50",1,6.16229341166656
30,"flexible","q50",2,3.99722827989703
30,"flexible","q50",4,1.71451628831361
30,"flexible","q50",8,0.309600872145325
30,"flexible","q50",12,0.0558893735201648
30,"flexible","q90",0.25,11.7148548580992
30,"flexible","q90",0.5,10.3795034295845
30,"flexible","q90",1,8.27104892656813
30,"flexible","q90",2,5.69406760956095
30,"flexible","q90",4,3.02036763152942
30,"flexible","q90",8,0.951308946379305
30,"flexible","q90",12,0.30972445427845
31,"truth","q10",0.25,6.24774377225268
31,"truth","q10",0.5,5.62323908157432
31,"truth","q10",1,4.4643676499867
31,"truth","q10",2,2.57899725097421
31,"truth","q10",4,0.733966799028824
31,"truth","q10",8,0.0543969688640314
31,"truth","q10",12,0.00392562031931134
31,"truth","q50",0.25,8.48067086584799
31,"truth","q50",0.5,7.58197373655724
31,"truth","q50",1,6.05096989107465
31,"truth","q50",2,3.92836790594524
31,"truth","q50",4,1.68813448818037
31,"truth","q50",8,0.306565548150483
31,"truth","q50",12,0.0557052827728727
31,"truth","q90",0.25,11.464796581399
31,"truth","q90",0.5,10.1462773962201
31,"truth","q90",1,8.08004671556735
31,"truth","q90",2,5.55451076010246
31,"truth","q90",4,2.94369364738675
31,"truth","q90",8,0.926657074380812
31,"truth","q90",12,0.301350108447867
31,"gaussian","q10",0.25,6.34032820140918
31,"gaussian","q10",0.5,5.58473043539228
31,"gaussian","q10",1,4.15854048992346
31,"gaussian","q10",2,2.04518515410347
31,"gaussian","q10",4,0.430790993383694
31,"gaussian","q10",8,0.018130981548781
31,"gaussian","q10",12,0.000738149910123366
31,"gaussian","q50",0.25,8.48252334968342
31,"gaussian","q50",0.5,7.43321498509949
31,"gaussian","q50",1,5.736511009685
31,"gaussian","q50",2,3.52992507832816
31,"gaussian","q50",4,1.33116897252149
31,"gaussian","q50",8,0.18578303431137
31,"gaussian","q50",12,0.025872641003662
31,"gaussian","q90",0.25,11.2777533896109
31,"gaussian","q90",0.5,9.81990839236897
31,"gaussian","q90",1,7.68488280522056
31,"gaussian","q90",2,5.14694025360432
31,"gaussian","q90",4,2.61347887391715
31,"gaussian","q90",8,0.739073948339073
31,"gaussian","q90",12,0.213968164083328
31,"flexible","q10",0.25,6.43125227115058
31,"flexible","q10",0.5,5.78586080939419
31,"flexible","q10",1,4.57946877623829
31,"flexible","q10",2,2.59469058586228
31,"flexible","q10",4,0.704674624589831
31,"flexible","q10",8,0.0488055961552228
31,"flexible","q10",12,0.00329699265555483
31,"flexible","q50",0.25,8.61091363504356
31,"flexible","q50",0.5,7.689944494391
31,"flexible","q50",1,6.12807323481369
31,"flexible","q50",2,3.9814499480108
31,"flexible","q50",4,1.70485960163802
31,"flexible","q50",8,0.307128200445106
31,"flexible","q50",12,0.0552461046723346
31,"flexible","q90",0.25,11.4740289386852
31,"flexible","q90",0.5,10.1221596658338
31,"flexible","q90",1,8.08061678903649
31,"flexible","q90",2,5.58513135749316
31,"flexible","q90",4,3.00709080398805
31,"flexible","q90",8,0.967403728130431
31,"flexible","q90",12,0.320909775950509
32,"truth","q10",0.25,6.24774377225268
32,"truth","q10",0.5,5.62323908157432
32,"truth","q10",1,4.4643676499867
32,"truth","q10",2,2.57899725097421
32,"truth","q10",4,0.733966799028824
32,"truth","q10",8,0.0543969688640314
32,"truth","q10",12,0.00392562031931134
32,"truth","q50",0.25,8.48067086584799
32,"truth","q50",0.5,7.58197373655724
32,"truth","q50",1,6.05096989107465
32,"truth","q50",2,3.92836790594524
32,"truth","q50",4,1.68813448818037
32,"truth","q50",8,0.306565548150483
32,"truth","q50",12,0.0557052827728727
32,"truth","q90",0.25,11.464796581399
32,"truth","q90",0.5,10.1462773962201
32,"truth","q90",1,8.08004671556735
32,"truth","q90",2,5.55451076010246
32,"truth","q90",4,2.94369364738675
32,"truth","q90",8,0.926657074380812
32,"truth","q90",12,0.301350108447867
32,"gaussian","q10",0.25,6.35067239372768
32,"gaussian","q10",0.5,5.58999346461287
32,"gaussian","q10",1,4.21813861622624
32,"gaussian","q10",2,2.16951732488618
32,"gaussian","q10",4,0.511993611311665
32,"gaussian","q10",8,0.0262541210311111
32,"gaussian","q10",12,0.00132267656119736
32,"gaussian","q50",0.25,8.54763579611723
32,"gaussian","q50",0.5,7.52480478237662
32,"gaussian","q50",1,5.84103666090515
32,"gaussian","q50",2,3.58775105759301
32,"gaussian","q50",4,1.36927879281368
32,"gaussian","q50",8,0.196934175878118
32,"gaussian","q50",12,0.0282326410705317
32,"gaussian","q90",0.25,11.4606466872237
32,"gaussian","q90",0.5,10.0364697164708
32,"gaussian","q90",1,7.88815199955814
32,"gaussian","q90",2,5.25445260486828
32,"gaussian","q90",4,2.59210929923455
32,"gaussian","q90",8,0.694311203848367
32,"gaussian","q90",12,0.190790017583947
32,"flexible","q10",0.25,6.47448844611818
32,"flexible","q10",0.5,5.8117487337265
32,"flexible","q10",1,4.62107408641631
32,"flexible","q10",2,2.71002743912478
32,"flexible","q10",4,0.807558855356319
32,"flexible","q10",8,0.0650774164595342
32,"flexible","q10",12,0.0051451861325219
32,"flexible","q50",0.25,8.71453230754603
32,"flexible","q50",0.5,7.80355854683785
32,"flexible","q50",1,6.23958603049818
32,"flexible","q50",2,4.05504859291134
32,"flexible","q50",4,1.74350286677724
32,"flexible","q50",8,0.316835441548422
32,"flexible","q50",12,0.0575853070905817
32,"flexible","q90",0.25,11.6973641528167
32,"flexible","q90",0.5,10.3875818343465
32,"flexible","q90",1,8.32266493273318
32,"flexible","q90",2,5.71567380434781
32,"flexible","q90",4,2.98982399849349
32,"flexible","q90",8,0.908428332514159
32,"flexible","q90",12,0.283982483553852
33,"truth","q10",0.25,6.24774377225268
33,"truth","q10",0.5,5.62323908157432
33,"truth","q10",1,4.4643676499867
33,"truth","q10",2,2.57899725097421
33,"truth","q10",4,0.733966799028824
33,"truth","q10",8,0.0543969688640314
33,"truth","q10",12,0.00392562031931134
