"replicate","arm","probability","CRP","medianCL"
1,"flexible",0.209044025157233,16.98687790841,2.66060508085399
1,"flexible",0.215264150943396,17.3288426078768,2.6704031896651
1,"flexible",0.22148427672956,17.6699078685955,2.68007346092056
1,"flexible",0.227704402515723,18.0102073932303,2.68962382112594
1,"flexible",0.233924528301887,18.3498679726463,2.69906163028812
1,"flexible",0.24014465408805,18.689010205683,2.70839373987955
1,"flexible",0.246364779874214,19.0277491381328,2.71762654368435
1,"flexible",0.252584905660377,19.3661948322651,2.72676602256447
1,"flexible",0.258805031446541,19.7044528764376,2.73581778401123
1,"flexible",0.265025157232704,20.0426248428563,2.74478709720745
1,"flexible",0.271245283018868,20.3808087003316,2.75367892420998
1,"flexible",0.277465408805031,20.7190991878655,2.76249794776832
1,"flexible",0.283685534591195,21.0575881540717,2.7712485962168
1,"flexible",0.289905660377358,21.3963648667245,2.77993506581316
1,"flexible",0.296125786163522,21.7355162961495,2.78856134084221
1,"flexible",0.302345911949686,22.075127375673,2.79713121175841
1,"flexible",0.308566037735849,22.4152812419291,2.80564829160295
1,"flexible",0.314786163522013,22.7560594574723,2.81411603089922
1,"flexible",0.321006289308176,23.0975422178409,2.82253773120323
1,"flexible",0.32722641509434,23.4398085449614,2.83091655746279
1,"flexible",0.333446540880503,23.7829364685661,2.83925554931951
1,"flexible",0.339666666666667,24.1270031971094,2.84755763147111
1,"flexible",0.34588679245283,24.4720852795073,2.85582562319707
1,"flexible",0.352106918238994,24.8182587588886,2.86406224713839
1,"flexible",0.358327044025157,25.1655993194285,2.8722701374117
1,"flexible",0.364547169811321,25.514182427233,2.88045184712868
1,"flexible",0.370767295597484,25.8640834661573,2.88860985538388
1,"flexible",0.376987421383648,26.2153778693679,2.8967465737672
1,"flexible",0.383207547169811,26.5681412473922,2.90486435245141
1,"flexible",0.389427672955975,26.9224495133498,2.9129654858995
1,"flexible",0.395647798742138,27.2783790060108,2.92105221823284
1,"flexible",0.401867924528302,27.6360066112917,2.92912674829643
1,"flexible",0.408088050314465,27.9954098827662,2.93719123445474
1,"flexible",0.414308176100629,28.3566671617459,2.94524779914814
1,"flexible",0.420528301886792,28.719857697464,2.95329853323775
1,"flexible",0.426748427672956,29.0850617678832,2.96134550016394
1,"flexible",0.432968553459119,29.452360801637,2.96939073994193
1,"flexible",0.439188679245283,29.8218375016123,2.97743627301624
1,"flexible",0.445408805031447,30.1935759706762,2.98548410399414
1,"flexible",0.45162893081761,30.5676618400565,2.99353622527725
1,"flexible",0.457849056603774,30.944182400893,3.00159462060907
1,"flexible",0.464069182389937,31.323226739485,3.00966126855562
1,"flexible",0.470289308176101,31.7048858767809,3.0177381459356
1,"flexible",0.476509433962264,32.0892529126728,3.02582723121567
1,"flexible",0.482729559748428,32.4764231756826,3.03393050788648
1,"flexible",0.488949685534591,32.8664943786587,3.04204996783433
1,"flexible",0.495169811320755,33.2595667811319,3.05018761472354
1,"flexible",0.501389937106918,33.6557433590205,3.05834546740428
1,"flexible",0.507610062893082,34.0551299824184,3.06652556336105
1,"flexible",0.513830188679245,34.45783560225,3.07472996221686
1,"flexible",0.520050314465409,34.8639724466324,3.08296074930874
1,"flexible",0.526270440251572,35.2736562278499,3.09122003935067
1,"flexible",0.532490566037736,35.6870063609185,3.09950998020046
1,"flexible",0.538710691823899,36.1041461947953,3.10783275674814
1,"flexible",0.544930817610063,36.5252032573823,3.11619059494409
1,"flexible",0.551150943396227,36.9503095155721,3.12458576598636
1,"flexible",0.55737106918239,37.3796016516968,3.13302059068778
1,"flexible",0.563591194968553,37.8132213578676,3.1414974440451
